Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
127,5186548923,khp5050 (18/60),0,218.25,F Nneka Ogwumike F Azura Stevens F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Rae Burrell,,,
127,5186585130,aarontdyson (123/150),0,218.25,F Jessica Shepard F Azura Stevens F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Ariel Atkins,,,
127,5186611090,michaelaedelstein (59/98),0,218.25,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Julie Allemand G Ariel Atkins UTIL Erica Wheeler,,,
127,5186619085,sirjerkins (17/150),0,218.25,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Ariel Atkins,,,
127,5186619199,sirjerkins (131/150),0,218.25,F Jessica Shepard F Nneka Ogwumike F Elizabeth Williams G Paige Bueckers G Tiffany Hayes UTIL Ariel Atkins,,,
127,5186669067,darrylposton (5/50),0,218.25,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Ariel Atkins,,,
139,5186316448,ivymoose (24/64),0,218,F Nneka Ogwumike F Laura Juskaite F Raegan Beers G Paige Bueckers G Marina Mabrey UTIL Natasha Cloud,,,
139,5186486624,mrclean913 (15/30),0,218,F Jessica Shepard F Dearica Hamby F Raegan Beers G Paige Bueckers G Arike Ogunbowale UTIL Ariel Atkins,,,
139,5186612144,adunnaway (8/12),0,218,F Jessica Shepard F Janelle Salaun F Cecilia Zandalasini G Paige Bueckers G Erica Wheeler UTIL Ariel Atkins,,,
142,5186250068,gators070,0,217.75,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
142,5186316476,ivymoose (52/64),0,217.75,F Jessica Shepard F Janelle Salaun F Diamond Miller G Paige Bueckers G Arike Ogunbowale UTIL Rae Burrell,,,
142,5186353396,dbaggot3 (49/52),0,217.75,F Jessica Shepard F Nneka Ogwumike F Laeticia Amihere G Marina Mabrey G Kaila Charles UTIL Ariel Atkins,,,
142,5186418086,cptnspaulding (95/150),0,217.75,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
142,5186456794,llllllllllllllllIll (35/150),0,217.75,F Dearica Hamby F Janelle Salaun F Laura Juskaite G Paige Bueckers G Julie Allemand UTIL Rae Burrell,,,
142,5186548922,khp5050 (17/60),0,217.75,F Nneka Ogwumike F Dearica Hamby F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Courtney Vandersloot,,,
148,5186268254,Ocin_D_Clown (86/150),0,217.5,F Jessica Shepard F Maria Conde F Laura Juskaite G Marina Mabrey G Ariel Atkins UTIL Rae Burrell,,,
148,5186619110,sirjerkins (42/150),0,217.5,F Janelle Salaun F Maria Conde F Elizabeth Williams G Paige Bueckers G Arike Ogunbowale UTIL Nneka Ogwumike,,,
148,5186664492,Lynette55 (2/4),0,217.5,F Jessica Shepard F Nneka Ogwumike F Dearica Hamby G Erica Wheeler G Kaila Charles UTIL Laeticia Amihere,,,
148,5186672429,Lynette55 (3/4),0,217.5,F Jessica Shepard F Nneka Ogwumike F Dearica Hamby G Erica Wheeler G Kaila Charles UTIL Laeticia Amihere,,,
152,5186144531,niquisition (79/83),0,217.25,F Nneka Ogwumike F Laura Juskaite F Alanna Smith G Paige Bueckers G Arike Ogunbowale UTIL Veronica Burton,,,
152,5186539166,aquafinatim (13/150),0,217.25,F Nneka Ogwumike F Dearica Hamby F Janelle Salaun G Arike Ogunbowale G Ariel Atkins UTIL Sydney Taylor,,,
152,5186616153,datyoungreezy (31/150),0,217.25,F Nneka Ogwumike F Dearica Hamby F Nell Angloma G Veronica Burton G Tiffany Hayes UTIL Paige Bueckers,,,
155,5186428181,Wanna_Square_Up1567 (116/150),0,217,F Isabelle Harrison F Olivia Nelson-Ododa F Nell Angloma G Paige Bueckers G Rae Burrell UTIL Nneka Ogwumike,,,
155,5186616247,datyoungreezy (125/150),0,217,F Dearica Hamby F Isabelle Harrison F Laura Juskaite G Arike Ogunbowale G Kaila Charles UTIL Paige Bueckers,,,
157,5186353389,dbaggot3 (42/52),0,216.75,F Nneka Ogwumike F Maria Conde F Aaliyah Edwards G Paige Bueckers G Arike Ogunbowale UTIL Rae Burrell,,,
157,5186498233,Bsaun32 (34/150),0,216.75,F Jessica Shepard F Azura Stevens F Laura Juskaite G Arike Ogunbowale G Tiffany Hayes UTIL Paige Bueckers,,,
157,5186573654,ljb33bc102 (81/100),0,216.75,F Jessica Shepard F Nneka Ogwumike F Janelle Salaun G Ariel Atkins G Courtney Vandersloot UTIL Rae Burrell,,,
157,5186585086,aarontdyson (79/150),0,216.75,F Jessica Shepard F Azura Stevens F Laura Juskaite G Paige Bueckers G Arike Ogunbowale UTIL Tiffany Hayes,,,
157,5186585131,aarontdyson (124/150),0,216.75,F Jessica Shepard F Laura Juskaite F Jihyun Park G Paige Bueckers G Marina Mabrey UTIL Ariel Atkins,,,
157,5186637555,ohtiggerpleasev2 (10/10),0,216.75,F Nneka Ogwumike F Dearica Hamby F Janelle Salaun G Charlisse Leger-Walker G Arike Ogunbowale UTIL Laura Juskaite,,,
163,5186338635,milligolf (149/150),0,216.5,F Dearica Hamby F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Ariel Atkins,,,
163,5186377964,jusnit (5/60),0,216.5,F Dearica Hamby F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Ariel Atkins,,,
163,5186456772,llllllllllllllllIll (13/150),0,216.5,F Dearica Hamby F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Ariel Atkins,,,
163,5186611060,michaelaedelstein (29/98),0,216.5,F Dearica Hamby F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Ariel Atkins,,,
167,5186235696,tbjones2121 (7/40),0,216.25,F Dearica Hamby F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Erica Wheeler,,,
167,5186268221,Ocin_D_Clown (53/150),0,216.25,F Jessica Shepard F Laura Juskaite F Nell Angloma G Paige Bueckers G Marina Mabrey UTIL Sydney Taylor,,,
167,5186285684,jmoney8932 (1/8),0,216.25,F Jessica Shepard F Laura Juskaite F Nell Angloma G Paige Bueckers G Marina Mabrey UTIL Sydney Taylor,,,
167,5186377975,jusnit (16/60),0,216.25,F Dearica Hamby F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Erica Wheeler,,,
167,5186441419,oltjpack (2/30),0,216.25,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Rae Burrell G Tiffany Hayes UTIL Nneka Ogwumike,,,
167,5186498320,Bsaun32 (121/150),0,216.25,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Rae Burrell G Tiffany Hayes UTIL Nneka Ogwumike,,,
167,5186498325,Bsaun32 (126/150),0,216.25,F Olivia Nelson-Ododa F Maria Conde F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Jessica Shepard,,,
167,5186539232,aquafinatim (79/150),0,216.25,F Nneka Ogwumike F Dearica Hamby F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Kaitlyn Chen,,,
167,5186573604,ljb33bc102 (31/100),0,216.25,F Jessica Shepard F Laura Juskaite F Nell Angloma G Paige Bueckers G Marina Mabrey UTIL Sydney Taylor,,,
176,5186235693,tbjones2121 (4/40),0,216,F Kamilla Cardoso F Laura Juskaite F Nell Angloma G Paige Bueckers G Marina Mabrey UTIL Veronica Burton,,,
176,5186235699,tbjones2121 (10/40),0,216,F Jessica Shepard F Maria Conde F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Rae Burrell,,,
176,5186235716,tbjones2121 (27/40),0,216,F Jessica Shepard F Nneka Ogwumike F Laura Juskaite G Azzi Fudd G Kaila Charles UTIL Ariel Atkins,,,
176,5186245621,krysti.love75 (9/32),0,216,F Jessica Shepard F Nneka Ogwumike F Dearica Hamby G Paige Bueckers G Rachel Banham UTIL Nell Angloma,,,
176,5186264636,bellsofwar3 (50/60),0,216,F Olivia Nelson-Ododa F Janelle Salaun F Laura Juskaite G Marina Mabrey G Kaila Charles UTIL Paige Bueckers,,,
176,5186267407,krysti.love75 (19/32),0,216,F Nneka Ogwumike F Isabelle Harrison F Olivia Nelson-Ododa G Ariel Atkins G Rae Burrell UTIL Erica Wheeler,,,
176,5186268175,Ocin_D_Clown (7/150),0,216,F Jessica Shepard F Maria Conde F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Rae Burrell,,,
176,5186464037,jamesdon14 (8/25),0,216,F Olivia Nelson-Ododa F Janelle Salaun F Laura Juskaite G Paige Bueckers G Marina Mabrey UTIL Kaila Charles,,,
176,5186476867,jwclark311 (84/150),0,216,F Jessica Shepard F Laura Juskaite F Diamond Miller G Paige Bueckers G Rae Burrell UTIL Olivia Nelson-Ododa,,,
176,5186498326,Bsaun32 (127/150),0,216,F Jessica Shepard F Maria Conde F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Rae Burrell,,,
176,5186537284,sixers1212 (37/70),0,216,F Nneka Ogwumike F Isabelle Harrison F Olivia Nelson-Ododa G Erica Wheeler G Ariel Atkins UTIL Rae Burrell,,,
176,5186619157,sirjerkins (89/150),0,216,F Jessica Shepard F Dearica Hamby F Laeticia Amihere G Paige Bueckers G Arike Ogunbowale UTIL Tiffany Hayes,,,
176,5186664429,monarch11 (24/38),0,216,F Olivia Nelson-Ododa F Janelle Salaun F Laura Juskaite G Marina Mabrey G Kaila Charles UTIL Paige Bueckers,,,
189,5186318699,504ant (29/40),0,215.75,F Jessica Shepard F Nneka Ogwumike F Laura Juskaite G Azzi Fudd G Kaila Charles UTIL Erica Wheeler,,,
189,5186333109,butchismyhomie,0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
189,5186338631,milligolf (145/150),0,215.75,F Jessica Shepard F Nneka Ogwumike F Laura Juskaite G Azzi Fudd G Kaila Charles UTIL Erica Wheeler,,,
189,5186342128,briannedanielle,0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Rae Burrell G Tiffany Hayes UTIL Paige Bueckers,,,
189,5186344225,CarolinaCam88 (1/5),0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
189,5186418071,cptnspaulding (80/150),0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
189,5186432402,gwsanche,0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
189,5186476832,jwclark311 (49/150),0,215.75,F Jessica Shepard F Nneka Ogwumike F Laura Juskaite G Azzi Fudd G Kaila Charles UTIL Erica Wheeler,,,
189,5186476881,jwclark311 (98/150),0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
189,5186500819,Skipper55 (28/150),0,215.75,F Jessica Shepard F Maria Conde F Nell Angloma G Paige Bueckers G Rae Burrell UTIL Dearica Hamby,,,
189,5186548906,khp5050 (1/60),0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
189,5186573576,ljb33bc102 (3/100),0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
189,5186585009,aarontdyson (2/150),0,215.75,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Rae Burrell,,,
202,5186144458,niquisition (6/83),0,215.5,F Jessica Shepard F Maria Conde F Nell Angloma G Paige Bueckers G Ariel Atkins UTIL Kamilla Cardoso,,,
202,5186264635,bellsofwar3 (49/60),0,215.5,F Nneka Ogwumike F Isabelle Harrison F Nell Angloma G Paige Bueckers G Azzi Fudd UTIL Arike Ogunbowale,,,
202,5186268317,Ocin_D_Clown (149/150),0,215.5,F Jessica Shepard F Laura Juskaite F Alissa Pili G Paige Bueckers G Marina Mabrey UTIL Ariel Atkins,,,
202,5186377968,jusnit (9/60),0,215.5,F Dearica Hamby F Maria Conde F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Paige Bueckers,,,
202,5186397672,soonerdallas (10/54),0,215.5,F Isabelle Harrison F Laura Juskaite F Diamond Miller G Paige Bueckers G Marina Mabrey UTIL Arike Ogunbowale,,,
202,5186417999,cptnspaulding (8/150),0,215.5,F Dearica Hamby F Maria Conde F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Paige Bueckers,,,
202,5186418112,cptnspaulding (121/150),0,215.5,F Dearica Hamby F Maria Conde F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Paige Bueckers,,,
202,5186456843,llllllllllllllllIll (84/150),0,215.5,F Kamilla Cardoso F Janelle Salaun F Laeticia Amihere G Paige Bueckers G Arike Ogunbowale UTIL Veronica Burton,,,
202,5186539174,aquafinatim (21/150),0,215.5,F Nneka Ogwumike F Isabelle Harrison F Nell Angloma G Azzi Fudd G Arike Ogunbowale UTIL Paige Bueckers,,,
202,5186539185,aquafinatim (32/150),0,215.5,F Dearica Hamby F Maria Conde F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Paige Bueckers,,,
202,5186585029,aarontdyson (22/150),0,215.5,F Dearica Hamby F Maria Conde F Laura Juskaite G Paige Bueckers G Marina Mabrey UTIL Tiffany Hayes,,,
202,5186670078,ChickenDinner1970 (21/100),0,215.5,F Isabelle Harrison F Laura Juskaite F Diamond Miller G Paige Bueckers G Marina Mabrey UTIL Arike Ogunbowale,,,
202,5186670097,ChickenDinner1970 (40/100),0,215.5,F Nneka Ogwumike F Isabelle Harrison F Nell Angloma G Paige Bueckers G Azzi Fudd UTIL Arike Ogunbowale,,,
215,5186268257,Ocin_D_Clown (89/150),0,215.25,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Ariel Atkins,,,
215,5186418030,cptnspaulding (39/150),0,215.25,F Dearica Hamby F Laura Juskaite F Diamond Miller G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
215,5186500862,Skipper55 (71/150),0,215.25,F Jessica Shepard F Azura Stevens F Laura Juskaite G Arike Ogunbowale G Tiffany Hayes UTIL Nneka Ogwumike,,,
215,5186539273,aquafinatim (120/150),0,215.25,F Jessica Shepard F Nneka Ogwumike F Janelle Salaun G Natasha Cloud G Tiffany Hayes UTIL Ariel Atkins,,,
215,5186573596,ljb33bc102 (23/100),0,215.25,F Dearica Hamby F Laura Juskaite F Diamond Miller G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
215,5186585075,aarontdyson (68/150),0,215.25,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Ariel Atkins,,,
215,5186611106,michaelaedelstein (75/98),0,215.25,F Dearica Hamby F Laura Juskaite F Diamond Miller G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
215,5186616128,datyoungreezy (6/150),0,215.25,F Nneka Ogwumike F Isabelle Harrison F Nell Angloma G Julie Allemand G Arike Ogunbowale UTIL Paige Bueckers,,,
223,5186268268,Ocin_D_Clown (100/150),0,215,F Jessica Shepard F Janelle Salaun F Laura Juskaite G Paige Bueckers G Marina Mabrey UTIL Alissa Pili,,,
223,5186268283,Ocin_D_Clown (115/150),0,215,F Jessica Shepard F Janelle Salaun F Laura Juskaite G Marina Mabrey G Ariel Atkins UTIL Sydney Taylor,,,
223,5186268314,Ocin_D_Clown (146/150),0,215,F Jessica Shepard F Laura Juskaite F Laeticia Amihere G Marina Mabrey G Rae Burrell UTIL Dearica Hamby,,,
223,5186320515,NONASFINEARTS,0,215,F Jessica Shepard F Laura Juskaite F Aaliyah Edwards G Paige Bueckers G Aziaha James UTIL Nneka Ogwumike,,,
223,5186535348,passrush72 (22/28),0,215,F Jessica Shepard F Janelle Salaun F Raegan Beers G Veronica Burton G Ariel Atkins UTIL Nneka Ogwumike,,,
228,5186244830,smashumboy39,0,214.75,F Nneka Ogwumike F Isabelle Harrison F Janelle Salaun G Paige Bueckers G Rae Burrell UTIL Odyssey Sims,,,
228,5186267408,krysti.love75 (20/32),0,214.75,F Nneka Ogwumike F Isabelle Harrison F Olivia Nelson-Ododa G Arike Ogunbowale G Rae Burrell UTIL Ariel Atkins,,,
228,5186408780,ruff_endz14 (61/150),0,214.75,F Nneka Ogwumike F Isabelle Harrison F Olivia Nelson-Ododa G Arike Ogunbowale G Rae Burrell UTIL Ariel Atkins,,,
228,5186456771,llllllllllllllllIll (12/150),0,214.75,F Jessica Shepard F Janelle Salaun F Laura Juskaite G Marina Mabrey G Sydney Taylor UTIL Erica Wheeler,,,
232,5186176591,rayray30 (1/5),0,214.5,F Olivia Nelson-Ododa F Laura Juskaite F Diamond Miller G Paige Bueckers G Marina Mabrey UTIL Janelle Salaun,,,
232,5186338505,milligolf (19/150),0,214.5,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Veronica Burton G Kaila Charles UTIL Ariel Atkins,,,
232,5186408778,ruff_endz14 (59/150),0,214.5,F Isabelle Harrison F Janelle Salaun F Maria Conde G Paige Bueckers G Arike Ogunbowale UTIL Rae Burrell,,,
232,5186476871,jwclark311 (88/150),0,214.5,F Isabelle Harrison F Janelle Salaun F Maria Conde G Paige Bueckers G Arike Ogunbowale UTIL Rae Burrell,,,
232,5186609872,thelugiest (28/36),0,214.5,F Jessica Shepard F Kamilla Cardoso F Nell Angloma G Paige Bueckers G Rae Burrell UTIL Janelle Salaun,,,
232,5186660548,willrealchill (1/5),0,214.5,F Nneka Ogwumike F Janelle Salaun F Laura Juskaite G Paige Bueckers G Courtney Vandersloot UTIL Charlisse Leger-Walker,,,
232,5186674055,Rowdog31 (50/101),0,214.5,F Nneka Ogwumike F Dearica Hamby F Aaliyah Edwards G Paige Bueckers G Tiffany Hayes UTIL Arike Ogunbowale,,,
239,5186335985,Warlord67,0,214.25,F Nneka Ogwumike F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Courtney Vandersloot UTIL Gabriela Jaquez,,,
239,5186338535,milligolf (49/150),0,214.25,F Nneka Ogwumike F Dearica Hamby F Isabelle Harrison G Erica Wheeler G Kaila Charles UTIL Ariel Atkins,,,
239,5186397681,soonerdallas (19/54),0,214.25,F Kamilla Cardoso F Janelle Salaun F Laura Juskaite G Paige Bueckers G Marina Mabrey UTIL Tiffany Hayes,,,
239,5186441434,oltjpack (17/30),0,214.25,F Nneka Ogwumike F Azura Stevens F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Natasha Cloud,,,
239,5186539247,aquafinatim (94/150),0,214.25,F Nneka Ogwumike F Azura Stevens F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Natasha Cloud,,,
239,5186548914,khp5050 (9/60),0,214.25,F Nneka Ogwumike F Azura Stevens F Laura Juskaite G Paige Bueckers G Tiffany Hayes UTIL Natasha Cloud,,,
239,5186616206,datyoungreezy (84/150),0,214.25,F Jessica Shepard F Nneka Ogwumike F Nell Angloma G Paige Bueckers G Kennedy Burke UTIL Ariel Atkins,,,
246,5186268187,Ocin_D_Clown (19/150),0,214,F Jessica Shepard F Laura Juskaite F Alissa Pili G Marina Mabrey G Arike Ogunbowale UTIL Paige Bueckers,,,
246,5186268312,Ocin_D_Clown (144/150),0,214,F Jessica Shepard F Laura Juskaite F Raegan Beers G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
246,5186450840,paulzf2283 (8/8),0,214,F Jessica Shepard F Isabelle Harrison F Laura Juskaite G Paige Bueckers G Rae Burrell UTIL Kaitlyn Chen,,,
246,5186476918,jwclark311 (135/150),0,214,F Nneka Ogwumike F Isabelle Harrison F Nell Angloma G Marina Mabrey G Veronica Burton UTIL Ariel Atkins,,,
246,5186486629,mrclean913 (20/30),0,214,F Dearica Hamby F Maria Conde F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Nneka Ogwumike,,,
246,5186573610,ljb33bc102 (37/100),0,214,F Jessica Shepard F Laura Juskaite F Raegan Beers G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
246,5186585056,aarontdyson (49/150),0,214,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Paige Bueckers G Kaila Charles UTIL Tiffany Hayes,,,
246,5186585097,aarontdyson (90/150),0,214,F Dearica Hamby F Maria Conde F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Nneka Ogwumike,,,
246,5186619172,sirjerkins (104/150),0,214,F Nneka Ogwumike F Isabelle Harrison F Nell Angloma G Marina Mabrey G Veronica Burton UTIL Ariel Atkins,,,
246,5186619175,sirjerkins (107/150),0,214,F Jessica Shepard F Nneka Ogwumike F Nell Angloma G Paige Bueckers G Kennedy Burke UTIL Erica Wheeler,,,
246,5186654862,thewolfofballstreet (16/20),0,214,F Dearica Hamby F Maria Conde F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Nneka Ogwumike,,,
246,5186670152,ChickenDinner1970 (95/100),0,214,F Jessica Shepard F Azura Stevens F Laeticia Amihere G Paige Bueckers G Arike Ogunbowale UTIL Rae Burrell,,,
246,5186672586,Lynette55 (4/4),0,214,F Janelle Salaun F Awak Kuier F Laura Juskaite G Marina Mabrey G Erica Wheeler UTIL Paige Bueckers,,,
259,5186268208,Ocin_D_Clown (40/150),0,213.75,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Arike Ogunbowale,,,
259,5186408721,ruff_endz14 (2/150),0,213.75,F Jessica Shepard F Nneka Ogwumike F Isabelle Harrison G Rae Burrell G Tiffany Hayes UTIL Ariel Atkins,,,
259,5186419850,pop_tart1 (14/20),0,213.75,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Tiffany Hayes,,,
259,5186446091,skeetsmcgee,0,213.75,F Kamilla Cardoso F Janelle Salaun F Laura Juskaite G Paige Bueckers G Rae Burrell UTIL Natasha Cloud,,,
259,5186476932,jwclark311 (149/150),0,213.75,F Jessica Shepard F Nneka Ogwumike F Isabelle Harrison G Rae Burrell G Tiffany Hayes UTIL Ariel Atkins,,,
259,5186585036,aarontdyson (29/150),0,213.75,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Marina Mabrey G Arike Ogunbowale UTIL Tiffany Hayes,,,
259,5186669070,darrylposton (8/50),0,213.75,F Dearica Hamby F Isabelle Harrison F Janelle Salaun G Paige Bueckers G Tiffany Hayes UTIL Ariel Atkins,,,
259,5186669082,darrylposton (20/50),0,213.75,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Marina Mabrey G Tiffany Hayes UTIL Arike Ogunbowale,,,
259,5186670113,ChickenDinner1970 (56/100),0,213.75,F Jessica Shepard F Nneka Ogwumike F Janelle Salaun G Arike Ogunbowale G Tiffany Hayes UTIL Natasha Cloud,,,
259,5186677602,sixers1212 (64/70),0,213.75,F Nneka Ogwumike F Dearica Hamby F Laura Juskaite G Marina Mabrey G Rae Burrell UTIL Diamond Miller,,,
269,5186133034,berylsk (2/2),0,213.5,F Jessica Shepard F Kamilla Cardoso F Laura Juskaite G Paige Bueckers G Arike Ogunbowale UTIL Aicha Coulibaly,,,
269,5186144502,niquisition (50/83),0,213.5,F Dearica Hamby F Kamilla Cardoso F Laura Juskaite G Veronica Burton G Arike Ogunbowale UTIL Erica Wheeler,,,
269,5186353348,dbaggot3 (1/52),0,213.5,F Jessica Shepard F Dearica Hamby F Maria Conde G Arike Ogunbowale G Ariel Atkins UTIL Rae Burrell,,,
269,5186498244,Bsaun32 (45/150),0,213.5,F Nneka Ogwumike F Maria Conde F Laura Juskaite G Marina Mabrey G Rae Burrell UTIL Natasha Cloud,,,
269,5186619133,sirjerkins (65/150),0,213.5,F Isabelle Harrison F Janelle Salaun F Laeticia Amihere G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
269,5186619176,sirjerkins (108/150),0,213.5,F Nneka Ogwumike F Laura Juskaite F Nell Angloma G Paige Bueckers G Azzi Fudd UTIL Natasha Cloud,,,
275,5186213559,DMicks,0,213.25,F Nneka Ogwumike F Laura Juskaite F Alanna Smith G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
275,5186235703,tbjones2121 (14/40),0,213.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Nell Angloma G Paige Bueckers G Marina Mabrey UTIL Kaila Charles,,,
275,5186318689,504ant (19/40),0,213.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Nell Angloma G Paige Bueckers G Kaila Charles UTIL Marina Mabrey,,,
275,5186418061,cptnspaulding (70/150),0,213.25,F Nneka Ogwumike F Laura Juskaite F Alanna Smith G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
275,5186441442,oltjpack (25/30),0,213.25,F Nneka Ogwumike F Laura Juskaite F Alanna Smith G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
275,5186456840,llllllllllllllllIll (81/150),0,213.25,F Jessica Shepard F Dearica Hamby F Laura Juskaite G Natasha Cloud G Arike Ogunbowale UTIL Rae Burrell,,,
275,5186498274,Bsaun32 (75/150),0,213.25,F Nneka Ogwumike F Laura Juskaite F Alanna Smith G Paige Bueckers G Marina Mabrey UTIL Rae Burrell,,,
