Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
2329,5184548748,414TakeOver (4/8),0,169,F Kamilla Cardoso F Pauline Astier F Awak Kuier G Paige Bueckers G Jacy Sheldon UTIL Jonquel Jones,,,
2353,5183883653,marcus.robinson.hoop (2/3),0,168.75,F Jessica Shepard F Jonquel Jones F Azura Stevens G Monique Akoa Makani G Marine Johannes UTIL Azzi Fudd,,,
2353,5184127799,milligolf (98/150),0,168.75,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Sabrina Ionescu G Marine Johannes UTIL Kahleah Copper,,,
2353,5184257531,NickaDemisKing,0,168.75,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2353,5184285426,Italiano76 (4/5),0,168.75,F Breanna Stewart F Jessica Shepard F Han Xu G Kahleah Copper G Azzi Fudd UTIL Lexi Held,,,
2353,5184285666,Wanna_Square_Up1567 (123/150),0,168.75,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2353,5184293804,djsollinger (6/10),0,168.75,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2353,5184303707,abbdogg (4/12),0,168.75,F Jessica Shepard F Jonquel Jones F Kamilla Cardoso G Azzi Fudd G Courtney Vandersloot UTIL Elizabeth Williams,,,
2353,5184345629,ljb33bc102 (98/100),0,168.75,F Alyssa Thomas F Jessica Shepard F Han Xu G Sabrina Ionescu G Marine Johannes UTIL Kahleah Copper,,,
2353,5184346958,sirrouse3 (6/16),0,168.75,F Breanna Stewart F Alyssa Thomas F Alanna Smith G Kahleah Copper G DeWanna Bonner UTIL Monique Akoa Makani,,,
2353,5184370938,bellsofwar3 (72/80),0,168.75,F Alyssa Thomas F Jessica Shepard F Han Xu G Sabrina Ionescu G Marine Johannes UTIL Kahleah Copper,,,
2353,5184414481,Rowdog31 (7/28),0,168.75,F Breanna Stewart F Jessica Shepard F Pauline Astier G Marine Johannes G Rebekah Gardner UTIL Alyssa Thomas,,,
2353,5184414594,docholiday (2/2),0,168.75,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Azzi Fudd G Courtney Vandersloot UTIL Sabrina Ionescu,,,
2353,5184429378,poohyaya (2/4),0,168.75,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Sabrina Ionescu G Marine Johannes UTIL Rebekah Gardner,,,
2353,5184468186,Cattyfrac_83 (2/6),0,168.75,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2353,5184468351,Cattyfrac_83 (3/6),0,168.75,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2353,5184481860,DetrickThompson,0,168.75,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2353,5184562177,lootmeup93 (62/100),0,168.75,F Breanna Stewart F Alyssa Thomas F Alanna Smith G DeWanna Bonner G Monique Akoa Makani UTIL Kahleah Copper,,,
2370,5184098965,datyoungreezy (121/150),0,168.5,F Breanna Stewart F Jessica Shepard F Elizabeth Williams G Paige Bueckers G Courtney Vandersloot UTIL Noemie Brochant,,,
2370,5184127732,milligolf (31/150),0,168.5,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Kahleah Copper,,,
2370,5184204170,jcjr240 (3/4),0,168.5,F Jonquel Jones F Azura Stevens F Elizabeth Williams G Paige Bueckers G Natasha Cloud UTIL DeWanna Bonner,,,
2370,5184285604,Wanna_Square_Up1567 (61/150),0,168.5,F Breanna Stewart F Elizabeth Williams F Alanna Smith G Paige Bueckers G Sabrina Ionescu UTIL Kahleah Copper,,,
2370,5184315707,mwheel7 (68/150),0,168.5,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Kahleah Copper G Valeriane Ayayi UTIL Sydney Taylor,,,
2370,5184356990,nicoh22 (8/20),0,168.5,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Kahleah Copper G Sydney Taylor UTIL Valeriane Ayayi,,,
2370,5184374070,SKIZOTTHP,0,168.5,F Breanna Stewart F Elizabeth Williams F Alanna Smith G Paige Bueckers G Kahleah Copper UTIL Sabrina Ionescu,,,
2370,5184408054,jusnit (28/40),0,168.5,F Breanna Stewart F Jessica Shepard F Noemie Brochant G Azzi Fudd G Courtney Vandersloot UTIL DeWanna Bonner,,,
2370,5184418860,crepass (17/150),0,168.5,F Breanna Stewart F Jessica Shepard F Pauline Astier G Monique Akoa Makani G Rebekah Gardner UTIL Alyssa Thomas,,,
2370,5184435222,blacklabelkk (1/2),0,168.5,F Breanna Stewart F Elizabeth Williams F Alanna Smith G Paige Bueckers G Kahleah Copper UTIL Sabrina Ionescu,,,
2370,5184465841,llllllllllllllllIll (139/150),0,168.5,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Marine Johannes UTIL Kahleah Copper,,,
2370,5184499787,ZeroGravitymusicmke (111/150),0,168.5,F Breanna Stewart F Elizabeth Williams F Alanna Smith G Paige Bueckers G Sabrina Ionescu UTIL Kahleah Copper,,,
2370,5184502822,TheHeismen (120/150),0,168.5,F Breanna Stewart F Jonquel Jones F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Courtney Vandersloot,,,
2370,5184532326,Gospelmom (36/51),0,168.5,F Breanna Stewart F Elizabeth Williams F Alanna Smith G Paige Bueckers G Sabrina Ionescu UTIL Kahleah Copper,,,
2384,5183998860,CantGetRight69 (36/50),0,168.25,F Alyssa Thomas F Jessica Shepard F Kamilla Cardoso G DeWanna Bonner G Courtney Vandersloot UTIL Elizabeth Williams,,,
2384,5184051454,mertqq40 (35/150),0,168.25,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G DeWanna Bonner G Courtney Vandersloot UTIL Alyssa Thomas,,,
2384,5184078177,Hey...HereWeGo1 (23/74),0,168.25,F Breanna Stewart F Kamilla Cardoso F Alanna Smith G Paige Bueckers G Courtney Vandersloot UTIL DeWanna Bonner,,,
2384,5184084621,whoisjohngalt420 (10/20),0,168.25,F Breanna Stewart F Jonquel Jones F Noemie Brochant G Paige Bueckers G Rebekah Gardner UTIL DeWanna Bonner,,,
2384,5184098865,datyoungreezy (21/150),0,168.25,F Breanna Stewart F Alyssa Thomas F Jessica Shepard G Courtney Vandersloot G Betnijah Laney-Hamilton UTIL Valeriane Ayayi,,,
2384,5184135546,rayray30 (9/10),0,168.25,F Alyssa Thomas F Kamilla Cardoso F Awak Kuier G Azzi Fudd G DeWanna Bonner UTIL Arike Ogunbowale,,,
2384,5184318243,SkipMcCarthy (1/2),0,168.25,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G DeWanna Bonner G Courtney Vandersloot UTIL Alyssa Thomas,,,
2384,5184345603,ljb33bc102 (72/100),0,168.25,F Breanna Stewart F Jonquel Jones F Noemie Brochant G Paige Bueckers G Rebekah Gardner UTIL DeWanna Bonner,,,
2384,5184356189,wwatts12 (10/12),0,168.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G DeWanna Bonner G Courtney Vandersloot UTIL Kamilla Cardoso,,,
2384,5184356994,nicoh22 (12/20),0,168.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G DeWanna Bonner G Courtney Vandersloot UTIL Kamilla Cardoso,,,
2384,5184371233,Maxedout23 (9/11),0,168.25,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Kahleah Copper UTIL Monique Akoa Makani,,,
2384,5184409910,Bsaun32 (97/150),0,168.25,F Breanna Stewart F Alyssa Thomas F Alanna Smith G DeWanna Bonner G Courtney Vandersloot UTIL Kahleah Copper,,,
2384,5184409927,Bsaun32 (114/150),0,168.25,F Breanna Stewart F Jonquel Jones F Noemie Brochant G Paige Bueckers G Rebekah Gardner UTIL DeWanna Bonner,,,
2384,5184409949,Bsaun32 (136/150),0,168.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G DeWanna Bonner G Courtney Vandersloot UTIL Kamilla Cardoso,,,
2384,5184419970,martinc7141 (2/2),0,168.25,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Monique Akoa Makani UTIL Kahleah Copper,,,
2384,5184440022,blackdiamonds7 (3/150),0,168.25,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Paige Bueckers G Rebekah Gardner UTIL Azzi Fudd,,,
2384,5184480471,TheDANgerous1 (3/4),0,168.25,F Breanna Stewart F Kamilla Cardoso F Han Xu G Paige Bueckers G Valeriane Ayayi UTIL Natasha Cloud,,,
2384,5184481136,kenrymiller (80/145),0,168.25,F Alyssa Thomas F Jessica Shepard F Kamilla Cardoso G DeWanna Bonner G Courtney Vandersloot UTIL Elizabeth Williams,,,
2384,5184505026,504ant (11/50),0,168.25,F Breanna Stewart F Jonquel Jones F Noemie Brochant G Paige Bueckers G Rebekah Gardner UTIL DeWanna Bonner,,,
2384,5184509544,NATURALSHOOTER (23/36),0,168.25,F Jessica Shepard F Jonquel Jones F Pauline Astier G Kahleah Copper G Rebekah Gardner UTIL Azzi Fudd,,,
2384,5184562213,lootmeup93 (98/100),0,168.25,F Breanna Stewart F Alyssa Thomas F Jessica Shepard G Courtney Vandersloot G Betnijah Laney-Hamilton UTIL Valeriane Ayayi,,,
2405,5183877854,dizzydee29 (2/10),0,168,F Jessica Shepard F Kamilla Cardoso F Pauline Astier G DeWanna Bonner G Sydney Taylor UTIL Natasha Cloud,,,
2405,5183936702,niquisition (23/82),0,168,F Alyssa Thomas F Jessica Shepard F Alanna Smith G Paige Bueckers G Arike Ogunbowale UTIL Marine Johannes,,,
2405,5184017318,DrNickIsIn (9/10),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184017319,DrNickIsIn (10/10),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184022614,Ocin_D_Clown (14/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184039620,AJ143 (3/5),0,168,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Sabrina Ionescu G Kahleah Copper UTIL Courtney Vandersloot,,,
2405,5184051484,mertqq40 (65/150),0,168,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Sabrina Ionescu G Courtney Vandersloot UTIL Kahleah Copper,,,
2405,5184051541,mertqq40 (122/150),0,168,F Jessica Shepard F Jonquel Jones F Noemie Brochant G Kahleah Copper G Marine Johannes UTIL Sydney Taylor,,,
2405,5184079733,bellsofwar3 (7/80),0,168,F Alyssa Thomas F Jessica Shepard F Alanna Smith G Paige Bueckers G Arike Ogunbowale UTIL Marine Johannes,,,
2405,5184079734,bellsofwar3 (8/80),0,168,F Alyssa Thomas F Jessica Shepard F Alanna Smith G Paige Bueckers G Marine Johannes UTIL Arike Ogunbowale,,,
2405,5184098914,datyoungreezy (70/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Paige Bueckers G Odyssey Sims UTIL Courtney Vandersloot,,,
2405,5184127714,milligolf (13/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Marine Johannes UTIL Kahleah Copper,,,
2405,5184128672,Bwizzy30 (2/2),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Courtney Vandersloot,,,
2405,5184129786,jmoney8932 (13/14),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184150702,ToppDogg66,0,168,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Kahleah Copper G Courtney Vandersloot UTIL Sabrina Ionescu,,,
2405,5184232571,cptnspaulding (14/150),0,168,F Jessica Shepard F Noemie Brochant F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Alyssa Thomas,,,
2405,5184232662,cptnspaulding (105/150),0,168,F Jessica Shepard F Noemie Brochant F Alanna Smith G Paige Bueckers G Valeriane Ayayi UTIL Alyssa Thomas,,,
2405,5184285687,Wanna_Square_Up1567 (144/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Courtney Vandersloot,,,
2405,5184314780,scottradamus (12/17),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184315641,mwheel7 (2/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Kahleah Copper G Marine Johannes UTIL Courtney Vandersloot,,,
2405,5184345545,ljb33bc102 (14/100),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184352532,kushman999 (10/14),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184409859,Bsaun32 (46/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Marine Johannes UTIL Kahleah Copper,,,
2405,5184418851,crepass (8/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184449129,shocky80 (1/2),0,168,F Alyssa Thomas F Awak Kuier F Elizabeth Williams G Sabrina Ionescu G Kahleah Copper UTIL Azzi Fudd,,,
2405,5184452025,lildezzy11 (5/9),0,168,F Breanna Stewart F Alyssa Thomas F Jessica Shepard G Courtney Vandersloot G Rebekah Gardner UTIL Pauline Astier,,,
2405,5184499686,ZeroGravitymusicmke (10/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184499698,ZeroGravitymusicmke (22/150),0,168,F Breanna Stewart F Jessica Shepard F Pauline Astier G Courtney Vandersloot G Rebekah Gardner UTIL Alyssa Thomas,,,
2405,5184509523,NATURALSHOOTER (2/36),0,168,F Breanna Stewart F Alyssa Thomas F Jessica Shepard G Courtney Vandersloot G Rebekah Gardner UTIL Pauline Astier,,,
2405,5184535520,allover89 (1/2),0,168,F Alyssa Thomas F Jessica Shepard F Noemie Brochant G Paige Bueckers G Natasha Cloud UTIL Kyara Linskens,,,
2435,5183912669,DraftToWin839 (9/17),0,167.75,F Breanna Stewart F Jessica Shepard F Kamilla Cardoso G Arike Ogunbowale G Courtney Vandersloot UTIL Elizabeth Williams,,,
2435,5183950366,bonedog84 (10/20),0,167.75,F Alyssa Thomas F Jessica Shepard F Pauline Astier G DeWanna Bonner G Rebekah Gardner UTIL Kahleah Copper,,,
2435,5183990532,iamsandmoon,0,167.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Kahleah Copper UTIL Courtney Vandersloot,,,
2435,5184004737,PabloG901 (7/10),0,167.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Kahleah Copper UTIL Courtney Vandersloot,,,
2435,5184049789,goofybh207 (4/13),0,167.75,F Alyssa Thomas F Jessica Shepard F Pauline Astier G DeWanna Bonner G Rebekah Gardner UTIL Kahleah Copper,,,
2435,5184049796,goofybh207 (11/13),0,167.75,F Jessica Shepard F Kamilla Cardoso F Pauline Astier G Paige Bueckers G Rebekah Gardner UTIL DeWanna Bonner,,,
2435,5184098887,datyoungreezy (43/150),0,167.75,F Alyssa Thomas F Jessica Shepard F Pauline Astier G DeWanna Bonner G Rebekah Gardner UTIL Kahleah Copper,,,
2435,5184127841,milligolf (140/150),0,167.75,F Alyssa Thomas F Jessica Shepard F Azura Stevens G DeWanna Bonner G Marine Johannes UTIL Courtney Vandersloot,,,
2435,5184127844,milligolf (143/150),0,167.75,F Jessica Shepard F Kamilla Cardoso F Pauline Astier G Paige Bueckers G Rebekah Gardner UTIL DeWanna Bonner,,,
2435,5184137833,drewz191,0,167.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Courtney Vandersloot UTIL Kahleah Copper,,,
2435,5184262363,RicoMoney (6/6),0,167.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Kahleah Copper UTIL Courtney Vandersloot,,,
2435,5184275619,jkidd2 (2/4),0,167.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Courtney Vandersloot UTIL Kahleah Copper,,,
2435,5184345617,ljb33bc102 (86/100),0,167.75,F Alyssa Thomas F Jessica Shepard F Azura Stevens G Courtney Vandersloot G Marine Johannes UTIL DeWanna Bonner,,,
2435,5184346255,GrandSlamHomer (2/4),0,167.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Kahleah Copper G Courtney Vandersloot UTIL Paige Bueckers,,,
2435,5184356650,Ronboi28 (6/14),0,167.75,F Alyssa Thomas F Jessica Shepard F Azura Stevens G DeWanna Bonner G Marine Johannes UTIL Courtney Vandersloot,,,
2435,5184414467,Rowdog31 (3/28),0,167.75,F Alyssa Thomas F Jessica Shepard F Pauline Astier G DeWanna Bonner G Rebekah Gardner UTIL Kahleah Copper,,,
2435,5184423925,lildezzy11 (4/9),0,167.75,F Alyssa Thomas F Pauline Astier F Awak Kuier G Paige Bueckers G Courtney Vandersloot UTIL Kahleah Copper,,,
2435,5184481165,kenrymiller (109/145),0,167.75,F Breanna Stewart F Jonquel Jones F Pauline Astier G Paige Bueckers G Valeriane Ayayi UTIL Aicha Coulibaly,,,
2435,5184493367,SGT_Moe (53/89),0,167.75,F Alyssa Thomas F Jessica Shepard F Azura Stevens G DeWanna Bonner G Marine Johannes UTIL Courtney Vandersloot,,,
2435,5184499678,ZeroGravitymusicmke (2/150),0,167.75,F Alyssa Thomas F Jessica Shepard F Pauline Astier G DeWanna Bonner G Rebekah Gardner UTIL Kahleah Copper,,,
2455,5184013930,RomeOnTheSong (1/8),0,167.5,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Azzi Fudd G Rebekah Gardner UTIL Valeriane Ayayi,,,
2455,5184051531,mertqq40 (112/150),0,167.5,F Breanna Stewart F Jessica Shepard F Noemie Brochant G Sabrina Ionescu G Aziaha James UTIL DeWanna Bonner,,,
2455,5184098927,datyoungreezy (83/150),0,167.5,F Jessica Shepard F Elizabeth Williams F Han Xu G Paige Bueckers G DeWanna Bonner UTIL Alyssa Thomas,,,
2455,5184111410,naugyhound (2/4),0,167.5,F Alyssa Thomas F Jessica Shepard F Han Xu G Paige Bueckers G DeWanna Bonner UTIL Elizabeth Williams,,,
2455,5184125638,Coachmall303 (2/4),0,167.5,F Breanna Stewart F Jessica Shepard F Han Xu G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2455,5184138613,Dcool (2/2),0,167.5,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Kahleah Copper G Azzi Fudd UTIL Valeriane Ayayi,,,
2455,5184161070,Maxedout23 (6/11),0,167.5,F Breanna Stewart F Jessica Shepard F Han Xu G Sabrina Ionescu G Azzi Fudd UTIL Courtney Vandersloot,,,
2455,5184169371,jwclark311 (8/150),0,167.5,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Kahleah Copper G Azzi Fudd UTIL Valeriane Ayayi,,,
2455,5184169496,jwclark311 (133/150),0,167.5,F Breanna Stewart F Jessica Shepard F Maddy Siegrist G Valeriane Ayayi G Marine Johannes UTIL Alyssa Thomas,,,
2455,5184232594,cptnspaulding (37/150),0,167.5,F Breanna Stewart F Azura Stevens F Alanna Smith G DeWanna Bonner G Valeriane Ayayi UTIL Alyssa Thomas,,,
2455,5184232685,cptnspaulding (128/150),0,167.5,F Breanna Stewart F Azura Stevens F Alanna Smith G DeWanna Bonner G Valeriane Ayayi UTIL Alyssa Thomas,,,
2455,5184370939,bellsofwar3 (73/80),0,167.5,F Alyssa Thomas F Jessica Shepard F Jonquel Jones G Valeriane Ayayi G Betnijah Laney-Hamilton UTIL Sydney Taylor,,,
2455,5184409873,Bsaun32 (60/150),0,167.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G DeWanna Bonner G Valeriane Ayayi UTIL Azura Stevens,,,
2455,5184418940,crepass (97/150),0,167.5,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Azzi Fudd G Rebekah Gardner UTIL Valeriane Ayayi,,,
2455,5184421427,okans (20/100),0,167.5,F Kamilla Cardoso F Azura Stevens F Elizabeth Williams G DeWanna Bonner G Sydney Taylor UTIL Jessica Shepard,,,
2455,5184434953,shantae1111 (5/5),0,167.5,F Breanna Stewart F Jonquel Jones F Han Xu G Paige Bueckers G DeWanna Bonner UTIL Marine Johannes,,,
2455,5184440085,blackdiamonds7 (66/150),0,167.5,F Alyssa Thomas F Jessica Shepard F Elizabeth Williams G Paige Bueckers G DeWanna Bonner UTIL Han Xu,,,
2455,5184449092,okans (71/100),0,167.5,F Kamilla Cardoso F Azura Stevens F Elizabeth Williams G DeWanna Bonner G Sydney Taylor UTIL Jessica Shepard,,,
2455,5184481183,kenrymiller (127/145),0,167.5,F Breanna Stewart F Alyssa Thomas F Alanna Smith G DeWanna Bonner G Valeriane Ayayi UTIL Azura Stevens,,,
2455,5184493326,SGT_Moe (12/89),0,167.5,F Breanna Stewart F Azura Stevens F Alanna Smith G DeWanna Bonner G Valeriane Ayayi UTIL Alyssa Thomas,,,
2455,5184494657,Gezzy38,0,167.5,F Jessica Shepard F Kamilla Cardoso F Elizabeth Williams G Kahleah Copper G Valeriane Ayayi UTIL Azzi Fudd,,,
2455,5184499331,Lujack43 (7/8),0,167.5,F Jessica Shepard F Jonquel Jones F Maddy Siegrist G Sabrina Ionescu G Courtney Vandersloot UTIL Kahleah Copper,,,
2455,5184548891,Mickey3417,0,167.5,F Jessica Shepard F Jonquel Jones F Kamilla Cardoso G Kahleah Copper G Lexi Held UTIL Marta Suarez,,,
2455,5184559402,Longsummers (2/3),0,167.5,F Breanna Stewart F Jonquel Jones F Kamilla Cardoso G Azzi Fudd G Rebekah Gardner UTIL Valeriane Ayayi,,,
2455,5184562123,lootmeup93 (8/100),0,167.5,F Alyssa Thomas F Jessica Shepard F Azura Stevens G Sabrina Ionescu G Rebekah Gardner UTIL Courtney Vandersloot,,,
2455,5184562206,lootmeup93 (91/100),0,167.5,F Breanna Stewart F Azura Stevens F Alanna Smith G DeWanna Bonner G Valeriane Ayayi UTIL Alyssa Thomas,,,
2481,5184010927,gregwise (2/6),0,167.25,F Jessica Shepard F Jonquel Jones F Noemie Brochant G Sydney Taylor G Courtney Vandersloot UTIL Kahleah Copper,,,
2481,5184051512,mertqq40 (93/150),0,167.25,F Breanna Stewart F Jessica Shepard F Noemie Brochant G Kahleah Copper G Valeriane Ayayi UTIL Lexi Held,,,
2481,5184099881,tava54 (2/3),0,167.25,F Jessica Shepard F Elizabeth Williams F Han Xu G Paige Bueckers G Sabrina Ionescu UTIL Kahleah Copper,,,
2481,5184284262,PokerChump (1/10),0,167.25,F Breanna Stewart F Azura Stevens F Alanna Smith G Sabrina Ionescu G Valeriane Ayayi UTIL Kahleah Copper,,,
2481,5184330942,callmemikeee (1/2),0,167.25,F Breanna Stewart F Jessica Shepard F Noemie Brochant G Kahleah Copper G Lexi Held UTIL Valeriane Ayayi,,,
2481,5184353494,Zayden1212 (1/3),0,167.25,F Breanna Stewart F Awak Kuier F Marta Suarez G Sabrina Ionescu G Arike Ogunbowale UTIL Paige Bueckers,,,
2481,5184418871,crepass (28/150),0,167.25,F Breanna Stewart F Jessica Shepard F Pauline Astier G Lexi Held G Rebekah Gardner UTIL Jonquel Jones,,,
2481,5184435087,passrush72 (18/25),0,167.25,F Breanna Stewart F Azura Stevens F Alanna Smith G Sabrina Ionescu G Valeriane Ayayi UTIL Kahleah Copper,,,
