Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
4191,5184862235,milligolf (110/150),0,142.25,F Dearica Hamby F Monique Billings F Dorka Juhasz G Caitlin Clark G Marina Mabrey UTIL Myisha Hines-Allen,,,
4191,5184862264,milligolf (139/150),0,142.25,F Monique Billings F Cecilia Zandalasini F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4191,5184912303,Tglizzy601 (29/130),0,142.25,F Isabelle Harrison F Nia Coffey F Aaliyah Edwards G Veronica Burton G Leila Lacan UTIL Kayla McBride,,,
4191,5184924647,howardshores,0,142.25,F Natasha Howard F Kiah Stokes F Laura Juskaite G Courtney Williams G Kayla McBride UTIL Kennedy Burke,,,
4191,5184935318,ivymoose (21/60),0,142.25,F Natasha Howard F Dearica Hamby F Aaliyah Edwards G Courtney Williams G Charlisse Leger-Walker UTIL Myisha Hines-Allen,,,
4191,5184935961,Hey...HereWeGo1 (55/120),0,142.25,F Natasha Howard F Gabby Williams F Olivia Nelson-Ododa G Kayla McBride G Antonia Delaere UTIL Maria Conde,,,
4191,5184942587,Hey...HereWeGo1 (63/120),0,142.25,F Natasha Howard F Gabby Williams F Olivia Nelson-Ododa G Kayla McBride G Antonia Delaere UTIL Maria Conde,,,
4191,5184959018,Kmack124 (4/6),0,142.25,F Natasha Howard F Nneka Ogwumike F Kiah Stokes G Courtney Williams G Tiffany Hayes UTIL Kennedy Burke,,,
4191,5185023706,Hey...HereWeGo1 (85/120),0,142.25,F Gabby Williams F Olivia Nelson-Ododa F Myisha Hines-Allen G Courtney Williams G Julie Allemand UTIL Kayla McBride,,,
4191,5185039615,smithcj16 (43/50),0,142.25,F Natasha Howard F Monique Billings F Cecilia Zandalasini G Caitlin Clark G Kayla McBride UTIL Maya Caldwell,,,
4191,5185048629,gpacthegeneral (5/6),0,142.25,F Natasha Howard F Brittney Griner F Isabelle Harrison G Leila Lacan G Julie Allemand UTIL Tiffany Hayes,,,
4191,5185056242,PhilandPaige,0,142.25,F Dearica Hamby F Diamond Miller F Myisha Hines-Allen G Caitlin Clark G Marina Mabrey UTIL Erica Wheeler,,,
4191,5185108338,Bsaun32 (73/150),0,142.25,F Olivia Nelson-Ododa F Monique Billings F Damiris Dantas G Courtney Williams G Veronica Burton UTIL Caitlin Clark,,,
4191,5185108786,jusbelieve88 (2/2),0,142.25,F Natasha Howard F Isabelle Harrison F Laura Juskaite G Caitlin Clark G Erica Wheeler UTIL Kia Nurse,,,
4191,5185115597,TheHeismen (8/150),0,142.25,F Olivia Nelson-Ododa F Kiah Stokes F Aaliyah Edwards G Courtney Williams G Leila Lacan UTIL Dearica Hamby,,,
4191,5185135267,sixers1212 (30/105),0,142.25,F Natasha Howard F Nia Coffey F Dorka Juhasz G Leila Lacan G Charlisse Leger-Walker UTIL Veronica Burton,,,
4191,5185172112,Tglizzy601 (126/130),0,142.25,F Isabelle Harrison F Nia Coffey F Aaliyah Edwards G Veronica Burton G Leila Lacan UTIL Kayla McBride,,,
4191,5185173977,PabloG901 (2/9),0,142.25,F Isabelle Harrison F Olivia Nelson-Ododa F Monique Billings G Caitlin Clark G Antonia Delaere UTIL Veronica Burton,,,
4191,5185197834,lkdogg (16/25),0,142.25,F Nneka Ogwumike F Myisha Hines-Allen F Dorka Juhasz G Caitlin Clark G Courtney Williams UTIL Ariel Atkins,,,
4191,5185206448,CYRUSIII (57/130),0,142.25,F Gabby Williams F Olivia Nelson-Ododa F Maria Conde G Kayla McBride G Antonia Delaere UTIL Natasha Howard,,,
4191,5185219699,Rafo478 (2/5),0,142.25,F Brittney Griner F Olivia Nelson-Ododa F Monique Billings G Courtney Williams G Kayla McBride UTIL Lexie Hull,,,
4191,5185236226,peteyweb (4/40),0,142.25,F Nneka Ogwumike F Nyara Sabally F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Lexie Hull,,,
4191,5185237356,ruff_endz14 (122/150),0,142.25,F Natasha Howard F Gabby Williams F Aaliyah Edwards G Courtney Williams G Leila Lacan UTIL Dorka Juhasz,,,
4191,5185245834,Draft53 (1/2),0,142.25,F Nneka Ogwumike F Brittney Griner F Makayla Timpson G Kelsey Mitchell G Courtney Williams UTIL Myisha Hines-Allen,,,
4191,5185255830,NATURALSHOOTER (2/21),0,142.25,F Isabelle Harrison F Monique Billings F Aaliyah Edwards G Caitlin Clark G Veronica Burton UTIL Rae Burrell,,,
4220,5184439263,ADITre96 (3/6),0,142,F Isabelle Harrison F Nyara Sabally F Olivia Nelson-Ododa G Veronica Burton G Leila Lacan UTIL Kennedy Burke,,,
4220,5184778796,Ocin_D_Clown (122/150),0,142,F Gabby Williams F Olivia Nelson-Ododa F Monique Billings G Courtney Williams G Kayla McBride UTIL Myisha Hines-Allen,,,
4220,5184818006,sirjerkins (98/150),0,142,F Gabby Williams F Olivia Nelson-Ododa F Aaliyah Edwards G Courtney Williams G Kayla McBride UTIL Monique Billings,,,
4220,5184832975,bellsofwar3 (21/60),0,142,F Nneka Ogwumike F Dearica Hamby F Aaliyah Edwards G Marina Mabrey G Ariel Atkins UTIL Myisha Hines-Allen,,,
4220,5184832976,bellsofwar3 (22/60),0,142,F Nneka Ogwumike F Aaliyah Edwards F Myisha Hines-Allen G Marina Mabrey G Ariel Atkins UTIL Dearica Hamby,,,
4220,5184862206,milligolf (81/150),0,142,F Gabby Williams F Olivia Nelson-Ododa F Aaliyah Edwards G Veronica Burton G Rae Burrell UTIL Dearica Hamby,,,
4220,5184862240,milligolf (115/150),0,142,F Gabby Williams F Myisha Hines-Allen F Makayla Timpson G Caitlin Clark G Kayla McBride UTIL Nneka Ogwumike,,,
4220,5184875369,Tglizzy601 (7/130),0,142,F Isabelle Harrison F Nyara Sabally F Olivia Nelson-Ododa G Veronica Burton G Kennedy Burke UTIL Leila Lacan,,,
4220,5184895253,Tglizzy601 (18/130),0,142,F Isabelle Harrison F Nyara Sabally F Olivia Nelson-Ododa G Leila Lacan G Kennedy Burke UTIL Veronica Burton,,,
4220,5184932153,jamesdon14 (57/150),0,142,F Gabby Williams F Olivia Nelson-Ododa F Aaliyah Edwards G Courtney Williams G Kayla McBride UTIL Monique Billings,,,
4220,5184946760,jusnit (44/50),0,142,F Isabelle Harrison F Nia Coffey F Aaliyah Edwards G Leila Lacan G Julie Allemand UTIL Natasha Howard,,,
4220,5184948873,TheGoat1993502 (12/36),0,142,F Olivia Nelson-Ododa F Monique Billings F Diamond Miller G Marina Mabrey G Courtney Williams UTIL Maria Conde,,,
4220,5184966984,sixers1212 (3/105),0,142,F Olivia Nelson-Ododa F Nia Coffey F Monique Billings G Marina Mabrey G Kennedy Burke UTIL Kayla McBride,,,
4220,5184992646,KevMike15,0,142,F Nneka Ogwumike F Brittney Griner F Dorka Juhasz G Caitlin Clark G Kayla McBride UTIL Jihyun Park,,,
4220,5185010469,frog68ou1 (4/5),0,142,F Isabelle Harrison F Nyara Sabally F Olivia Nelson-Ododa G Veronica Burton G Leila Lacan UTIL Kennedy Burke,,,
4220,5185020519,dhub79 (2/2),0,142,F Dearica Hamby F Isabelle Harrison F Kiah Stokes G Caitlin Clark G Kayla McBride UTIL Kate Martin,,,
4220,5185070932,CantGetRight69 (3/50),0,142,F Natasha Howard F Dearica Hamby F Nia Coffey G Leila Lacan G Kennedy Burke UTIL Aaliyah Edwards,,,
4220,5185073098,DetrickThompson (2/6),0,142,F Olivia Nelson-Ododa F Monique Billings F Myisha Hines-Allen G Courtney Williams G Kayla McBride UTIL Gabby Williams,,,
4220,5185076388,jamesdon14 (139/150),0,142,F Nyara Sabally F Monique Billings F Myisha Hines-Allen G Courtney Williams G Leila Lacan UTIL Dearica Hamby,,,
4220,5185135031,jmostpa,0,142,F Gabby Williams F Olivia Nelson-Ododa F Monique Billings G Courtney Williams G Kayla McBride UTIL Myisha Hines-Allen,,,
4220,5185160627,DDDTX (2/2),0,142,F Dearica Hamby F Monique Billings F Dorka Juhasz G Caitlin Clark G Marina Mabrey UTIL Sophie Cunningham,,,
4220,5185165987,Tglizzy601 (112/130),0,142,F Isabelle Harrison F Nyara Sabally F Olivia Nelson-Ododa G Leila Lacan G Kennedy Burke UTIL Veronica Burton,,,
4220,5185185597,Ronboi28 (7/24),0,142,F Dearica Hamby F Monique Billings F Dorka Juhasz G Caitlin Clark G Marina Mabrey UTIL Sophie Cunningham,,,
4220,5185190307,millertime7 (44/150),0,142,F Dearica Hamby F Nyara Sabally F Myisha Hines-Allen G Courtney Williams G Leila Lacan UTIL Monique Billings,,,
4220,5185206471,CYRUSIII (80/130),0,142,F Gabby Williams F Laura Juskaite F Diamond Miller G Marina Mabrey G Julie Allemand UTIL Kelsey Mitchell,,,
4220,5185212073,au_nbc (27/36),0,142,F Olivia Nelson-Ododa F Monique Billings F Aaliyah Edwards G Courtney Williams G Kayla McBride UTIL Gabby Williams,,,
4220,5185233549,anthony_tesla (33/37),0,142,F Brittney Griner F Cecilia Zandalasini F Kayla Thornton G Kayla McBride G Leila Lacan UTIL Courtney Williams,,,
4220,5185251096,mrmvp479 (21/22),0,142,F Olivia Nelson-Ododa F Nia Coffey F Monique Billings G Marina Mabrey G Kayla McBride UTIL Kennedy Burke,,,
4220,5185260594,TilleyA (66/110),0,142,F Dearica Hamby F Monique Billings F Aaliyah Edwards G Marina Mabrey G Courtney Williams UTIL Saniya Rivers,,,
4220,5185268237,CAREYBROOK808 (9/12),0,142,F Olivia Nelson-Ododa F Maria Conde F Monique Billings G Marina Mabrey G Courtney Williams UTIL Diamond Miller,,,
4220,5185268776,bigdread13 (14/25),0,142,F Gabby Williams F Isabelle Harrison F Kiah Stokes G Courtney Williams G Julie Allemand UTIL Rae Burrell,,,
4220,5185269834,maximus7900 (6/6),0,142,F Dearica Hamby F Nyara Sabally F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Myisha Hines-Allen,,,
4252,5184674481,niquisition (65/83),0,141.75,F Gabby Williams F Monique Billings F Myisha Hines-Allen G Courtney Williams G Charlisse Leger-Walker UTIL Kelsey Mitchell,,,
4252,5184687834,rlw11 (2/2),0,141.75,F Dearica Hamby F Nia Coffey F Maria Conde G Julie Allemand G Kaila Charles UTIL Kelsey Mitchell,,,
4252,5184695678,outlaws745 (2/11),0,141.75,F Nyara Sabally F Olivia Nelson-Ododa F Dorka Juhasz G Caitlin Clark G Kayla McBride UTIL Julie Allemand,,,
4252,5184778786,Ocin_D_Clown (112/150),0,141.75,F Natasha Howard F Olivia Nelson-Ododa F Diamond Miller G Courtney Williams G Veronica Burton UTIL Myisha Hines-Allen,,,
4252,5184821909,Hey...HereWeGo1 (3/120),0,141.75,F Dearica Hamby F Monique Billings F Emma Cannon G Courtney Williams G Kayla McBride UTIL Brittney Griner,,,
4252,5184862232,milligolf (107/150),0,141.75,F Natasha Howard F Nneka Ogwumike F Nia Coffey G Kayla McBride G Maya Caldwell UTIL Myisha Hines-Allen,,,
4252,5184932099,jamesdon14 (3/150),0,141.75,F Natasha Howard F Olivia Nelson-Ododa F Makayla Timpson G Marina Mabrey G Courtney Williams UTIL Sophie Cunningham,,,
4252,5184983864,Bellyball422 (6/20),0,141.75,F Natasha Howard F Gabby Williams F Monique Billings G Veronica Burton G Kaila Charles UTIL Rae Burrell,,,
4252,5185010076,oltjpack (18/27),0,141.75,F Nneka Ogwumike F Nia Coffey F Aaliyah Edwards G Courtney Williams G Kayla McBride UTIL Lexie Hull,,,
4252,5185015849,Skipper55 (122/150),0,141.75,F Natasha Howard F Olivia Nelson-Ododa F Makayla Timpson G Marina Mabrey G Courtney Williams UTIL Sophie Cunningham,,,
4252,5185028572,lovesosa555 (13/40),0,141.75,F Nia Coffey F Kiah Stokes F Myisha Hines-Allen G Kelsey Mitchell G Kayla McBride UTIL Dearica Hamby,,,
4252,5185076341,jamesdon14 (92/150),0,141.75,F Natasha Howard F Nia Coffey F Monique Billings G Leila Lacan G Maya Caldwell UTIL Courtney Williams,,,
4252,5185090150,kirkfrancis7 (11/30),0,141.75,F Natasha Howard F Dearica Hamby F Aaliyah Edwards G Marina Mabrey G Leila Lacan UTIL Kate Martin,,,
4252,5185097813,mwheel7 (95/150),0,141.75,F Dearica Hamby F Nia Coffey F Monique Billings G Kelsey Mitchell G Maya Caldwell UTIL Gabby Williams,,,
4252,5185108375,Bsaun32 (110/150),0,141.75,F Gabby Williams F Isabelle Harrison F Monique Billings G Leila Lacan G Eliska Hamzova UTIL Caitlin Clark,,,
4252,5185115265,Manny41 (2/4),0,141.75,F Natasha Howard F Gabby Williams F Anastasiia Olairi Kosu G Kelsey Mitchell G Courtney Williams UTIL Aaliyah Edwards,,,
4252,5185192602,SGT_Moe (27/49),0,141.75,F Nia Coffey F Monique Billings F Dorka Juhasz G Marina Mabrey G Courtney Williams UTIL Leila Lacan,,,
4252,5185232201,KdollHolla (7/20),0,141.75,F Nneka Ogwumike F Gabby Williams F Janelle Salaun G Caitlin Clark G Kennedy Burke UTIL Raven Johnson,,,
4252,5185232856,Rowdog31 (18/43),0,141.75,F Nneka Ogwumike F Nia Coffey F Myisha Hines-Allen G Courtney Williams G Lexie Hull UTIL Kayla McBride,,,
4252,5185250928,Rowdog31 (38/43),0,141.75,F Natasha Howard F Olivia Nelson-Ododa F Diamond Miller G Courtney Williams G Veronica Burton UTIL Myisha Hines-Allen,,,
4252,5185263308,skeeter_g63,0,141.75,F Dearica Hamby F Gabby Williams F Nia Coffey G Kayla McBride G Charlisse Leger-Walker UTIL Lexie Hull,,,
4273,5184674435,niquisition (19/83),0,141.5,F Natasha Howard F Olivia Nelson-Ododa F Aaliyah Edwards G Courtney Williams G Charlisse Leger-Walker UTIL Ariel Atkins,,,
4273,5184785396,ByronCenter (2/3),0,141.5,F Olivia Nelson-Ododa F Kiah Stokes F Kayla Thornton G Marina Mabrey G Julie Allemand UTIL Courtney Williams,,,
4273,5184790756,stragglersIrony,0,141.5,F Brittney Griner F Diamond Miller F Dorka Juhasz G Courtney Williams G Kayla McBride UTIL Marina Mabrey,,,
4273,5184879123,Tglizzy601 (9/130),0,141.5,F Gabby Williams F Isabelle Harrison F Nyara Sabally G Julie Allemand G Ariel Atkins UTIL Kayla McBride,,,
4273,5184935331,ivymoose (34/60),0,141.5,F Dearica Hamby F Nia Coffey F Aaliyah Edwards G Courtney Williams G Leila Lacan UTIL Monique Billings,,,
4273,5184985556,Dandaman125 (2/2),0,141.5,F Dearica Hamby F Nia Coffey F Monique Billings G Courtney Williams G Leila Lacan UTIL Aaliyah Edwards,,,
4273,5185041815,creepers1 (4/10),0,141.5,F Natasha Howard F Gabby Williams F Diamond Miller G Marina Mabrey G Julie Allemand UTIL Lexie Hull,,,
4273,5185095464,IgnorantIntellectual (8/20),0,141.5,F Nneka Ogwumike F Nyara Sabally F Olivia Nelson-Ododa G Marina Mabrey G Kennedy Burke UTIL Dorka Juhasz,,,
4273,5185115652,TheHeismen (63/150),0,141.5,F Gabby Williams F Olivia Nelson-Ododa F Aaliyah Edwards G Kelsey Mitchell G Courtney Williams UTIL Diamond Miller,,,
4273,5185131116,marcus.robinson.hoop (2/3),0,141.5,F Isabelle Harrison F Olivia Nelson-Ododa F Maria Conde G Leila Lacan G Antonia Delaere UTIL Caitlin Clark,,,
4273,5185154586,dizzydee29 (3/4),0,141.5,F Natasha Howard F Isabelle Harrison F Monique Billings G Kaila Charles G Kia Nurse UTIL Caitlin Clark,,,
4273,5185166007,Tglizzy601 (114/130),0,141.5,F Gabby Williams F Isabelle Harrison F Nyara Sabally G Julie Allemand G Ariel Atkins UTIL Kayla McBride,,,
4273,5185168136,sixers1212 (105/105),0,141.5,F Nneka Ogwumike F Dearica Hamby F Nia Coffey G Ariel Atkins G Erica Wheeler UTIL Kiah Stokes,,,
4273,5185174901,wookiedreamteam (3/5),0,141.5,F Dearica Hamby F Olivia Nelson-Ododa F Cecilia Zandalasini G Caitlin Clark G Julie Allemand UTIL Kennedy Burke,,,
4273,5185246330,seth1374 (3/137),0,141.5,F Nyara Sabally F Dorka Juhasz F Makayla Timpson G Kelsey Mitchell G Courtney Williams UTIL Caitlin Clark,,,
4288,5184674495,niquisition (79/83),0,141.25,F Natasha Howard F Nia Coffey F Monique Billings G Veronica Burton G Maya Caldwell UTIL Kayla McBride,,,
4288,5184758893,Godschoosen1985 (3/10),0,141.25,F Olivia Nelson-Ododa F Nia Coffey F Maria Conde G Kayla McBride G Leila Lacan UTIL Charlisse Leger-Walker,,,
4288,5184786755,brow212,0,141.25,F Olivia Nelson-Ododa F Nia Coffey F Maria Conde G Kelsey Mitchell G Maya Caldwell UTIL Kayla McBride,,,
4288,5184891485,floydian80 (1/30),0,141.25,F Nneka Ogwumike F Dearica Hamby F Olivia Nelson-Ododa G Ariel Atkins G Sophie Cunningham UTIL Nia Coffey,,,
4288,5184898614,morris087 (2/3),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4288,5184921995,Qmarley42 (1/2),0,141.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Kiah Stokes G Leila Lacan G Kia Nurse UTIL Veronica Burton,,,
4288,5185037062,gregsj (1/2),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4288,5185061224,Modsquad13 (2/2),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4288,5185085157,Godschoosen1985 (8/10),0,141.25,F Olivia Nelson-Ododa F Nia Coffey F Maria Conde G Kayla McBride G Leila Lacan UTIL Charlisse Leger-Walker,,,
4288,5185113670,westwood (6/16),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4288,5185130647,cjludens1,0,141.25,F Nneka Ogwumike F Olivia Nelson-Ododa F Myisha Hines-Allen G Marina Mabrey G Antonia Delaere UTIL Courtney Williams,,,
4288,5185190401,millertime7 (138/150),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4288,5185205888,11baller20 (25/30),0,141.25,F Gabby Williams F Olivia Nelson-Ododa F Kiah Stokes G Kelsey Mitchell G Courtney Williams UTIL Dorka Juhasz,,,
4288,5185206519,CYRUSIII (128/130),0,141.25,F Gabby Williams F Olivia Nelson-Ododa F Monique Billings G Leila Lacan G Sophie Cunningham UTIL Natasha Howard,,,
4288,5185206521,CYRUSIII (130/130),0,141.25,F Gabby Williams F Olivia Nelson-Ododa F Monique Billings G Leila Lacan G Sophie Cunningham UTIL Natasha Howard,,,
4288,5185235455,westwood (13/16),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Caitlin Clark G Marina Mabrey UTIL Kayla McBride,,,
4288,5185251283,missyblue,0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4288,5185260548,TilleyA (20/110),0,141.25,F Dearica Hamby F Kayla Thornton F Aaliyah Edwards G Courtney Williams G Saniya Rivers UTIL Caitlin Clark,,,
4288,5185269174,Maine7 (93/100),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Caitlin Clark G Marina Mabrey UTIL Kayla McBride,,,
4288,5185272005,Johnny_Great (5/17),0,141.25,F Olivia Nelson-Ododa F Myisha Hines-Allen F Dorka Juhasz G Marina Mabrey G Kayla McBride UTIL Caitlin Clark,,,
4288,5185272009,Johnny_Great (9/17),0,141.25,F Dearica Hamby F Monique Billings F Aaliyah Edwards G Caitlin Clark G Kayla McBride UTIL Myisha Hines-Allen,,,
4309,5184681110,Judah_144 (3/6),0,141,F Gabby Williams F Nyara Sabally F Olivia Nelson-Ododa G Kelsey Mitchell G Kennedy Burke UTIL Rae Burrell,,,
4309,5184732354,MemphisQueen,0,141,F Nneka Ogwumike F Brittney Griner F Olivia Nelson-Ododa G Kayla McBride G Lexie Hull UTIL Kaila Charles,,,
4309,5184778651,mechie333 (15/17),0,141,F Dearica Hamby F Kiah Stokes F Myisha Hines-Allen G Marina Mabrey G Kayla McBride UTIL Charlisse Leger-Walker,,,
4309,5184817923,sirjerkins (15/150),0,141,F Isabelle Harrison F Aaliyah Edwards F Dorka Juhasz G Marina Mabrey G Veronica Burton UTIL Courtney Williams,,,
4309,5184817966,sirjerkins (58/150),0,141,F Natasha Howard F Isabelle Harrison F Myisha Hines-Allen G Leila Lacan G Tiffany Hayes UTIL Caitlin Clark,,,
4309,5184832979,bellsofwar3 (25/60),0,141,F Nneka Ogwumike F Dearica Hamby F Aaliyah Edwards G Ariel Atkins G Tiffany Hayes UTIL Caitlin Clark,,,
4309,5184832980,bellsofwar3 (26/60),0,141,F Nneka Ogwumike F Dearica Hamby F Aaliyah Edwards G Caitlin Clark G Tiffany Hayes UTIL Ariel Atkins,,,
4309,5184857691,dbaggot3 (36/61),0,141,F Natasha Howard F Aaliyah Edwards F Dorka Juhasz G Marina Mabrey G Kelsey Mitchell UTIL Myisha Hines-Allen,,,
4309,5184885129,bigshab (2/6),0,141,F Isabelle Harrison F Olivia Nelson-Ododa F Kiah Stokes G Marina Mabrey G Raven Johnson UTIL Kayla McBride,,,
4309,5184900514,soonerdallas (18/38),0,141,F Nneka Ogwumike F Dearica Hamby F Aaliyah Edwards G Caitlin Clark G Tiffany Hayes UTIL Ariel Atkins,,,
4309,5184914455,Maine7 (58/100),0,141,F Natasha Howard F Kiah Stokes F Dorka Juhasz G Courtney Williams G Leila Lacan UTIL Maria Conde,,,
4309,5184994943,ftwayne19 (2/3),0,141,F Nia Coffey F Cecilia Zandalasini F Kayla Thornton G Kelsey Mitchell G Courtney Williams UTIL Olivia Nelson-Ododa,,,
4309,5185086060,Tglizzy601 (97/130),0,141,F Nyara Sabally F Olivia Nelson-Ododa F Maria Conde G Kelsey Mitchell G Julie Allemand UTIL Monique Billings,,,
4309,5185104129,Wanna_Square_Up1567 (129/150),0,141,F Natasha Howard F Isabelle Harrison F Maria Conde G Courtney Williams G Ariel Atkins UTIL Myisha Hines-Allen,,,
4309,5185104138,Wanna_Square_Up1567 (138/150),0,141,F Natasha Howard F Nia Coffey F Janelle Salaun G Marina Mabrey G Rae Burrell UTIL Aaliyah Edwards,,,
4309,5185206490,CYRUSIII (99/130),0,141,F Natasha Howard F Nia Coffey F Monique Billings G Courtney Williams G Julie Allemand UTIL Lexie Hull,,,
4309,5185212051,au_nbc (5/36),0,141,F Nneka Ogwumike F Dearica Hamby F Kiah Stokes G Caitlin Clark G Tiffany Hayes UTIL Diamond Miller,,,
4309,5185221009,Hey...HereWeGo1 (105/120),0,141,F Natasha Howard F Gabby Williams F Monique Billings G Courtney Williams G Tiffany Hayes UTIL Julie Allemand,,,
4309,5185245754,mrmvp479 (6/22),0,141,F Isabelle Harrison F Nia Coffey F Maria Conde G Kayla McBride G Ariel Atkins UTIL Olivia Nelson-Ododa,,,
4309,5185251612,UltimateWin4 (19/150),0,141,F Nia Coffey F Maria Conde F Kayla Thornton G Caitlin Clark G Kayla McBride UTIL Rae Burrell,,,
4309,5185265282,SAW50 (6/6),0,141,F Nia Coffey F Janelle Salaun F Diamond Miller G Caitlin Clark G Rae Burrell UTIL Marina Mabrey,,,
4330,5184778699,Ocin_D_Clown (25/150),0,140.75,F Monique Billings F Aaliyah Edwards F Makayla Timpson G Marina Mabrey G Kelsey Mitchell UTIL Caitlin Clark,,,
4330,5184778772,Ocin_D_Clown (98/150),0,140.75,F Gabby Williams F Myisha Hines-Allen F Dorka Juhasz G Kelsey Mitchell G Leila Lacan UTIL Caitlin Clark,,,
4330,5184778777,Ocin_D_Clown (103/150),0,140.75,F Dearica Hamby F Olivia Nelson-Ododa F Myisha Hines-Allen G Kayla McBride G Sophie Cunningham UTIL Caitlin Clark,,,
