Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
1622,5186057126,DBrownFF88 (11/20),0,183.25,F A'ja Wilson F Awa Fam F Frieda Buhner G Rhyne Howard G Flau'Jae Johnson UTIL Tyasha Harris,,,
1622,5186064645,seth1374 (35/145),0,183.25,F A'ja Wilson F Alyssa Thomas F Sika Kone G Jewell Loyd G Raven Johnson UTIL Kelsey Mitchell,,,
1622,5186064681,seth1374 (71/145),0,183.25,F A'ja Wilson F Angel Reese F Sika Kone G Valeriane Ayayi G Sophie Cunningham UTIL Kelsey Mitchell,,,
1622,5186074313,marcusaurelius25 (64/150),0,183.25,F A'ja Wilson F Megan Gustafson F Emily Engstler G Jordin Canada G Valeriane Ayayi UTIL Raven Johnson,,,
1622,5186074342,marcusaurelius25 (93/150),0,183.25,F Alyssa Thomas F NaLyssa Smith F Naz Hillmon G Chelsea Gray G Jordin Canada UTIL Tyasha Harris,,,
1622,5186088887,UltimateWin4 (21/150),0,183.25,F Alyssa Thomas F Angel Reese F Naz Hillmon G Allisha Gray G Tyasha Harris UTIL Valeriane Ayayi,,,
1641,5185434192,niquisition (24/71),0,183,F A'ja Wilson F Bridget Carleton F Naz Hillmon G Jordin Canada G DeWanna Bonner UTIL Raven Johnson,,,
1641,5185447749,DraftToWin839 (2/16),0,183,F Alyssa Thomas F Angel Reese F Emily Engstler G Chelsea Gray G Raven Johnson UTIL Tyasha Harris,,,
1641,5185532458,ruff_endz14 (109/150),0,183,F Angel Reese F Megan Gustafson F Emily Engstler G Valeriane Ayayi G Tyasha Harris UTIL Jackie Young,,,
1641,5185559528,DrNickIsIn (2/10),0,183,F Alyssa Thomas F Angel Reese F Emily Engstler G Chelsea Gray G Tyasha Harris UTIL Raven Johnson,,,
1641,5185600684,Ocin_D_Clown (22/150),0,183,F Alyssa Thomas F Angel Reese F Emily Engstler G Chelsea Gray G Raven Johnson UTIL Tyasha Harris,,,
1641,5185600701,Ocin_D_Clown (39/150),0,183,F Bridget Carleton F NaLyssa Smith F Emily Engstler G Flau'Jae Johnson G Tyasha Harris UTIL Jackie Young,,,
1641,5185663578,milligolf (138/150),0,183,F Alyssa Thomas F Angel Reese F Emily Engstler G Raven Johnson G Tyasha Harris UTIL Chelsea Gray,,,
1641,5185664627,dbaggot3 (7/52),0,183,F A'ja Wilson F Angel Reese F Jordan Horston G Chelsea Gray G Valeriane Ayayi UTIL Tyasha Harris,,,
1641,5185665506,bonedog84 (6/17),0,183,F Alyssa Thomas F Awa Fam F NaLyssa Smith G Kelsey Mitchell G Valeriane Ayayi UTIL Tyasha Harris,,,
1641,5185677655,disturbedspooon (3/13),0,183,F Alyssa Thomas F Angel Reese F Emily Engstler G Chelsea Gray G Raven Johnson UTIL Tyasha Harris,,,
1641,5185678616,RicoMoney (3/3),0,183,F A'ja Wilson F Dominique Malonga F Naz Hillmon G Flau'Jae Johnson G Valeriane Ayayi UTIL Tyasha Harris,,,
1641,5185685877,soonerdallas (51/54),0,183,F A'ja Wilson F Angel Reese F Serah Williams G Jackie Young G Sami Whitcomb UTIL DeWanna Bonner,,,
1641,5185701226,jsherrod86 (2/44),0,183,F Emily Engstler F Naz Hillmon F Madina Okot G Jackie Young G Kelsey Mitchell UTIL Carla Leite,,,
1641,5185716036,NYJETS96 (1/2),0,183,F Alyssa Thomas F Angel Reese F Madina Okot G Rhyne Howard G Tyasha Harris UTIL Valeriane Ayayi,,,
1641,5185749369,jwclark311 (85/150),0,183,F Angel Reese F Kierstan Bell F Serah Williams G Jackie Young G Allisha Gray UTIL Alyssa Thomas,,,
1641,5185873362,datyoungreezy (6/150),0,183,F A'ja Wilson F Angel Reese F Cheyenne Parker-Tyus G Jordin Canada G Tyasha Harris UTIL Jewell Loyd,,,
1641,5185873384,datyoungreezy (28/150),0,183,F A'ja Wilson F Angel Reese F Cheyenne Parker-Tyus G Jordin Canada G Tyasha Harris UTIL Jewell Loyd,,,
1641,5185880218,datyoungreezy (130/150),0,183,F A'ja Wilson F Angel Reese F Jordan Horston G Jordin Canada G Raven Johnson UTIL Jewell Loyd,,,
1641,5185906020,khp5050 (17/60),0,183,F A'ja Wilson F Frieda Buhner F Nyadiew Puoch G Kelsey Mitchell G Valeriane Ayayi UTIL Aliyah Boston,,,
1641,5185976230,blackdiamonds7 (84/150),0,183,F Angel Reese F Emily Engstler F Damiris Dantas G Jackie Young G Kelsey Mitchell UTIL Jade Melbourne,,,
1641,5185976289,blackdiamonds7 (143/150),0,183,F Angel Reese F Emily Engstler F Amy Okonkwo G Jackie Young G Kelsey Mitchell UTIL Jade Melbourne,,,
1641,5185986734,ataribravo (13/150),0,183,F A'ja Wilson F Alyssa Thomas F Damiris Dantas G Valeriane Ayayi G Lexie Hull UTIL Kelsey Mitchell,,,
1641,5185986760,ataribravo (39/150),0,183,F A'ja Wilson F Aliyah Boston F Emily Engstler G Valeriane Ayayi G Tyasha Harris UTIL Jewell Loyd,,,
1641,5185986871,ataribravo (150/150),0,183,F Alyssa Thomas F Frieda Buhner F Serah Williams G Rhyne Howard G Kahleah Copper UTIL Kelsey Mitchell,,,
1641,5185991888,Bsaun32 (115/150),0,183,F A'ja Wilson F Angel Reese F Jordan Horston G Chelsea Gray G Tyasha Harris UTIL Valeriane Ayayi,,,
1641,5185998004,jsherrod86 (14/44),0,183,F Emily Engstler F Naz Hillmon F Madina Okot G Jackie Young G Kelsey Mitchell UTIL Carla Leite,,,
1641,5186026042,monarch11 (19/40),0,183,F Alyssa Thomas F Angel Reese F Emily Engstler G Chelsea Gray G Raven Johnson UTIL Tyasha Harris,,,
1641,5186036643,Mathis (133/150),0,183,F Alyssa Thomas F Angel Reese F Emily Engstler G Chelsea Gray G Raven Johnson UTIL Tyasha Harris,,,
1641,5186041919,jsherrod86 (31/44),0,183,F Emily Engstler F Naz Hillmon F Madina Okot G Jackie Young G Kelsey Mitchell UTIL Carla Leite,,,
1641,5186063259,tebow45 (12/19),0,183,F Alyssa Thomas F Aliyah Boston F Serah Williams G Kelsey Mitchell G Allisha Gray UTIL Sami Whitcomb,,,
1641,5186069153,tebow45 (15/19),0,183,F Alyssa Thomas F Awa Fam F NaLyssa Smith G Kelsey Mitchell G Valeriane Ayayi UTIL Tyasha Harris,,,
1641,5186074905,bigdread13 (12/29),0,183,F A'ja Wilson F Dominique Malonga F Frieda Buhner G Kelsey Mitchell G Jade Melbourne UTIL Valeriane Ayayi,,,
1641,5186075559,dlbell5848 (3/28),0,183,F A'ja Wilson F NaLyssa Smith F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Jewell Loyd,,,
1641,5186088981,UltimateWin4 (115/150),0,183,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Jackie Young G Jewell Loyd UTIL Tyasha Harris,,,
1675,5185519289,colborn1 (2/4),0,182.75,F Bridget Carleton F Naz Hillmon F Madina Okot G Rhyne Howard G Kelsey Mitchell UTIL Allisha Gray,,,
1675,5185532362,ruff_endz14 (13/150),0,182.75,F Alyssa Thomas F Bridget Carleton F Frieda Buhner G Jackie Young G Chelsea Gray UTIL Tyasha Harris,,,
1675,5185544540,krysti.love75 (10/15),0,182.75,F Aliyah Boston F Angel Reese F Dominique Malonga G Raven Johnson G Tyasha Harris UTIL Emily Engstler,,,
1675,5185565203,11baller20 (4/24),0,182.75,F Alyssa Thomas F Bridget Carleton F Frieda Buhner G Jackie Young G Chelsea Gray UTIL Tyasha Harris,,,
1675,5185600751,Ocin_D_Clown (89/150),0,182.75,F Angel Reese F Dominique Malonga F Emily Engstler G Raven Johnson G Tyasha Harris UTIL Aliyah Boston,,,
1675,5185605195,KGould86 (4/22),0,182.75,F A'ja Wilson F Emily Engstler F Frieda Buhner G Rhyne Howard G Allisha Gray UTIL Lexie Hull,,,
1675,5185656380,wweb71,0,182.75,F Bridget Carleton F NaLyssa Smith F Megan Gustafson G Kelsey Mitchell G Kahleah Copper UTIL Tyasha Harris,,,
1675,5185663461,milligolf (21/150),0,182.75,F A'ja Wilson F Bridget Carleton F Emily Engstler G Chelsea Gray G Valeriane Ayayi UTIL Tyasha Harris,,,
1675,5185663563,milligolf (123/150),0,182.75,F A'ja Wilson F Bridget Carleton F Emily Engstler G Rhyne Howard G Sophie Cunningham UTIL Raven Johnson,,,
1675,5185664198,floydian80 (21/30),0,182.75,F A'ja Wilson F Aliyah Boston F Angel Reese G Lexie Hull G Isobel Borlase UTIL Tyasha Harris,,,
1675,5185688586,Hey...HereWeGo1 (91/150),0,182.75,F Dominique Malonga F NaLyssa Smith F Emily Engstler G Kahleah Copper G Allisha Gray UTIL Tyasha Harris,,,
1675,5185749320,jwclark311 (36/150),0,182.75,F Alyssa Thomas F NaLyssa Smith F Myisha Hines-Allen G Rhyne Howard G Jordin Canada UTIL Tyasha Harris,,,
1675,5185785778,LT_AV4P (8/12),0,182.75,F A'ja Wilson F Bridget Carleton F Emily Engstler G Chelsea Gray G Tyasha Harris UTIL Valeriane Ayayi,,,
1675,5185805687,Jigg112,0,182.75,F Angel Reese F Emily Engstler F Brianna Turner G Kelsey Mitchell G DeWanna Bonner UTIL Dominique Malonga,,,
1675,5185976459,seanpizo (4/10),0,182.75,F Angel Reese F Dominique Malonga F Emily Engstler G Raven Johnson G Tyasha Harris UTIL Aliyah Boston,,,
1675,5185982905,glenola (2/2),0,182.75,F A'ja Wilson F Angel Reese F Frieda Buhner G Rhyne Howard G Tyasha Harris UTIL Lexi Held,,,
1675,5185985792,bigshab (1/8),0,182.75,F Alyssa Thomas F Aliyah Boston F Makayla Timpson G Rhyne Howard G Tyasha Harris UTIL Sarah Ashlee Barker,,,
1675,5185986867,ataribravo (146/150),0,182.75,F Alyssa Thomas F Aliyah Boston F Frieda Buhner G Kelsey Mitchell G Allisha Gray UTIL Serah Williams,,,
1675,5185988154,ledkdogg (55/99),0,182.75,F Angel Reese F Stephanie Talbot F Frieda Buhner G Rhyne Howard G Kelsey Mitchell UTIL Allisha Gray,,,
1675,5185991831,Bsaun32 (58/150),0,182.75,F A'ja Wilson F Aliyah Boston F Marta Suarez G Rhyne Howard G Raven Johnson UTIL Valeriane Ayayi,,,
1675,5185991917,Bsaun32 (144/150),0,182.75,F A'ja Wilson F Naz Hillmon F Frieda Buhner G Jordin Canada G Allisha Gray UTIL Valeriane Ayayi,,,
1675,5186013854,llllllllllllllllIll (70/150),0,182.75,F A'ja Wilson F Bridget Carleton F Emily Engstler G Chelsea Gray G Tyasha Harris UTIL Valeriane Ayayi,,,
1675,5186026038,monarch11 (15/40),0,182.75,F Aliyah Boston F Angel Reese F Dominique Malonga G Raven Johnson G Tyasha Harris UTIL Emily Engstler,,,
1675,5186038493,Stree (7/26),0,182.75,F A'ja Wilson F Bridget Carleton F Emily Engstler G Jordin Canada G Jewell Loyd UTIL Raven Johnson,,,
1675,5186073228,tebow45 (19/19),0,182.75,F A'ja Wilson F Alyssa Thomas F Aliyah Boston G Tyasha Harris G Sami Whitcomb UTIL Noemie Brochant,,,
1675,5186074310,marcusaurelius25 (61/150),0,182.75,F A'ja Wilson F Megan Gustafson F Emily Engstler G Jordin Canada G Valeriane Ayayi UTIL Sophie Cunningham,,,
1675,5186089610,disturbedspooon (13/13),0,182.75,F A'ja Wilson F Bridget Carleton F Emily Engstler G Chelsea Gray G Valeriane Ayayi UTIL Tyasha Harris,,,
1702,5185434193,niquisition (25/71),0,182.5,F Angel Reese F Dominique Malonga F Makayla Timpson G Allisha Gray G Jade Melbourne UTIL Kelsey Mitchell,,,
1702,5185447752,DraftToWin839 (5/16),0,182.5,F Aliyah Boston F Angel Reese F NaLyssa Smith G Allisha Gray G Raven Johnson UTIL Tyasha Harris,,,
1702,5185532454,ruff_endz14 (105/150),0,182.5,F A'ja Wilson F Emily Engstler F Makayla Timpson G Chelsea Gray G Jordin Canada UTIL Valeriane Ayayi,,,
1702,5185600685,Ocin_D_Clown (23/150),0,182.5,F A'ja Wilson F Angel Reese F Makayla Timpson G Allisha Gray G Sophie Cunningham UTIL DeWanna Bonner,,,
1702,5185600807,Ocin_D_Clown (145/150),0,182.5,F Angel Reese F Bridget Carleton F Emily Engstler G Jackie Young G Jewell Loyd UTIL Tyasha Harris,,,
1702,5185642376,jusnit (24/50),0,182.5,F Aliyah Boston F Angel Reese F NaLyssa Smith G Allisha Gray G Tyasha Harris UTIL Raven Johnson,,,
1702,5185663471,milligolf (31/150),0,182.5,F Alyssa Thomas F Megan Gustafson F Emily Engstler G Jackie Young G Tyasha Harris UTIL Jewell Loyd,,,
1702,5185663503,milligolf (63/150),0,182.5,F Angel Reese F Bridget Carleton F Emily Engstler G Jackie Young G Jewell Loyd UTIL Tyasha Harris,,,
1702,5185663551,milligolf (111/150),0,182.5,F Aliyah Boston F Angel Reese F NaLyssa Smith G Allisha Gray G Raven Johnson UTIL Tyasha Harris,,,
1702,5185664188,floydian80 (11/30),0,182.5,F A'ja Wilson F Dominique Malonga F Frieda Buhner G Jordin Canada G Carla Leite UTIL Raven Johnson,,,
1702,5185664666,dbaggot3 (46/52),0,182.5,F A'ja Wilson F Aliyah Boston F Emily Engstler G Chelsea Gray G Tyasha Harris UTIL Serah Williams,,,
1702,5185665505,bonedog84 (5/17),0,182.5,F Aliyah Boston F Angel Reese F NaLyssa Smith G Allisha Gray G Tyasha Harris UTIL Raven Johnson,,,
1702,5185709917,emorr,0,182.5,F Angel Reese F Dominique Malonga F Makayla Timpson G Kelsey Mitchell G Allisha Gray UTIL Jade Melbourne,,,
1702,5185749789,savrome2425 (5/19),0,182.5,F Aliyah Boston F Angel Reese F Frieda Buhner G Jordin Canada G Carla Leite UTIL Tyasha Harris,,,
1702,5185773221,Wanna_Square_Up1567 (89/150),0,182.5,F A'ja Wilson F Dominique Malonga F Serah Williams G Jackie Young G Raven Johnson UTIL DeWanna Bonner,,,
1702,5185773249,Wanna_Square_Up1567 (117/150),0,182.5,F A'ja Wilson F Dominique Malonga F Frieda Buhner G Jordin Canada G Carla Leite UTIL Raven Johnson,,,
1702,5185803747,chrispy2005 (15/20),0,182.5,F Angel Reese F Bridget Carleton F Emily Engstler G Jackie Young G Jewell Loyd UTIL Tyasha Harris,,,
1702,5185878519,adunnaway (11/12),0,182.5,F Aliyah Boston F Dominique Malonga F Noemie Brochant G Jordin Canada G Allisha Gray UTIL Tyasha Harris,,,
1702,5185942180,AffirmativeAction (4/9),0,182.5,F A'ja Wilson F Aliyah Boston F Stephanie Talbot G Rhyne Howard G Tyasha Harris UTIL Lexie Hull,,,
1702,5185942455,Clapbk (3/24),0,182.5,F Aliyah Boston F Dominique Malonga F Frieda Buhner G Jackie Young G Tyasha Harris UTIL Bridget Carleton,,,
1702,5185986837,ataribravo (116/150),0,182.5,F A'ja Wilson F Dominique Malonga F Megan Gustafson G Lexie Hull G Sami Whitcomb UTIL Kelsey Mitchell,,,
1702,5185986838,ataribravo (117/150),0,182.5,F A'ja Wilson F Alyssa Thomas F Stefanie Dolson G Allisha Gray G Sami Whitcomb UTIL Chelsea Gray,,,
1702,5185986841,ataribravo (120/150),0,182.5,F A'ja Wilson F Alyssa Thomas F Stefanie Dolson G Rhyne Howard G Sami Whitcomb UTIL Sarah Ashlee Barker,,,
1702,5185989362,Clapbk (18/24),0,182.5,F Aliyah Boston F Dominique Malonga F Frieda Buhner G Jackie Young G Tyasha Harris UTIL Bridget Carleton,,,
1702,5185991873,Bsaun32 (100/150),0,182.5,F A'ja Wilson F Angel Reese F Frieda Buhner G Kelsey Mitchell G Valeriane Ayayi UTIL Stephanie Talbot,,,
1702,5186013857,llllllllllllllllIll (73/150),0,182.5,F Angel Reese F Bridget Carleton F Emily Engstler G Jackie Young G Tyasha Harris UTIL Jewell Loyd,,,
1702,5186013927,llllllllllllllllIll (143/150),0,182.5,F Aliyah Boston F Angel Reese F Serah Williams G Jackie Young G Tyasha Harris UTIL DeWanna Bonner,,,
1702,5186036609,Mathis (99/150),0,182.5,F Aliyah Boston F Angel Reese F NaLyssa Smith G Allisha Gray G Raven Johnson UTIL Tyasha Harris,,,
1702,5186036619,Mathis (109/150),0,182.5,F Aliyah Boston F Angel Reese F Serah Williams G DeWanna Bonner G Tyasha Harris UTIL Jackie Young,,,
1702,5186054229,spideide (2/2),0,182.5,F A'ja Wilson F Alyssa Thomas F Angel Reese G Lexie Hull G Tyasha Harris UTIL Kyara Linskens,,,
1702,5186057902,Thonaston (48/64),0,182.5,F A'ja Wilson F Bridget Carleton F Noemie Brochant G Valeriane Ayayi G Tyasha Harris UTIL Jackie Young,,,
1702,5186060373,peteyweb (7/20),0,182.5,F Aliyah Boston F Angel Reese F NaLyssa Smith G Allisha Gray G Tyasha Harris UTIL Raven Johnson,,,
1702,5186078087,WriteHook (9/12),0,182.5,F A'ja Wilson F Alyssa Thomas F Awa Fam G Valeriane Ayayi G Sophie Cunningham UTIL Tyasha Harris,,,
1735,5185532350,ruff_endz14 (1/150),0,182.25,F A'ja Wilson F Aliyah Boston F Emily Engstler G Valeriane Ayayi G Lexie Hull UTIL Tyasha Harris,,,
1735,5185600642,rsulzener (1/2),0,182.25,F Aliyah Boston F Awa Fam F Stephanie Talbot G Rhyne Howard G Kelsey Mitchell UTIL Tyasha Harris,,,
1735,5185600668,Ocin_D_Clown (6/150),0,182.25,F Angel Reese F Emily Engstler F Makayla Timpson G Jackie Young G Rhyne Howard UTIL Sophie Cunningham,,,
1735,5185664192,floydian80 (15/30),0,182.25,F A'ja Wilson F Angel Reese F Frieda Buhner G Carla Leite G DeWanna Bonner UTIL Tyasha Harris,,,
1735,5185688567,Hey...HereWeGo1 (72/150),0,182.25,F Angel Reese F NaLyssa Smith F Frieda Buhner G Jackie Young G Jordin Canada UTIL Raven Johnson,,,
1735,5185708331,texansfan0000 (1/3),0,182.25,F Dominique Malonga F Bridget Carleton F Awa Fam G Jordin Canada G Tyasha Harris UTIL Allisha Gray,,,
1735,5185805074,Thonaston (41/64),0,182.25,F Alyssa Thomas F Angel Reese F Myisha Hines-Allen G DeWanna Bonner G Tyasha Harris UTIL Jordin Canada,,,
1735,5185948821,Fmajor (10/10),0,182.25,F Aliyah Boston F Awa Fam F Stephanie Talbot G Kelsey Mitchell G Tyasha Harris UTIL Rhyne Howard,,,
1735,5185966400,lkdogg (2/7),0,182.25,F A'ja Wilson F Angel Reese F Frieda Buhner G Carla Leite G Tyasha Harris UTIL DeWanna Bonner,,,
1735,5185986755,ataribravo (34/150),0,182.25,F A'ja Wilson F Aliyah Boston F Angel Reese G Valeriane Ayayi G Tyasha Harris UTIL Damiris Dantas,,,
1735,5185986758,ataribravo (37/150),0,182.25,F A'ja Wilson F Angel Reese F Emily Engstler G Allisha Gray G Sami Whitcomb UTIL Lexie Hull,,,
1735,5185986792,ataribravo (71/150),0,182.25,F A'ja Wilson F Aliyah Boston F Madina Okot G Allisha Gray G Valeriane Ayayi UTIL Teja Oblak,,,
1735,5185988148,ledkdogg (49/99),0,182.25,F Angel Reese F Jordan Horston F Frieda Buhner G Rhyne Howard G Kelsey Mitchell UTIL Flau'Jae Johnson,,,
1735,5186013843,llllllllllllllllIll (59/150),0,182.25,F Angel Reese F Dominique Malonga F Frieda Buhner G Jackie Young G Carla Leite UTIL Tyasha Harris,,,
1735,5186013889,llllllllllllllllIll (105/150),0,182.25,F A'ja Wilson F Aliyah Boston F Naz Hillmon G Carla Leite G Raven Johnson UTIL Tyasha Harris,,,
1735,5186036631,Mathis (121/150),0,182.25,F A'ja Wilson F Angel Reese F Kierstan Bell G Rhyne Howard G Raven Johnson UTIL Valeriane Ayayi,,,
1735,5186042253,kimmiserin (36/50),0,182.25,F Dominique Malonga F Emily Engstler F Naz Hillmon G Kelsey Mitchell G Allisha Gray UTIL Valeriane Ayayi,,,
1735,5186064624,seth1374 (14/145),0,182.25,F A'ja Wilson F Angel Reese F Katie Lou Samuelson G Rhyne Howard G Tyasha Harris UTIL Jewell Loyd,,,
1735,5186073733,thewolfofballstreet (5/20),0,182.25,F Alyssa Thomas F Aliyah Boston F Megan Gustafson G Kelsey Mitchell G Teja Oblak UTIL Sami Whitcomb,,,
1735,5186074346,marcusaurelius25 (97/150),0,182.25,F Alyssa Thomas F Angel Reese F Myisha Hines-Allen G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
1735,5186088944,UltimateWin4 (78/150),0,182.25,F Alyssa Thomas F Angel Reese F Myisha Hines-Allen G Jordin Canada G DeWanna Bonner UTIL Tyasha Harris,,,
1756,5185532396,ruff_endz14 (47/150),0,182,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Allisha Gray G Valeriane Ayayi UTIL Raven Johnson,,,
1756,5185544531,krysti.love75 (1/15),0,182,F A'ja Wilson F Angel Reese F Bridget Carleton G Jade Melbourne G Tyasha Harris UTIL Valeriane Ayayi,,,
1756,5185565821,RomeOnTheSong (1/13),0,182,F A'ja Wilson F Angel Reese F NaLyssa Smith G Carla Leite G Tyasha Harris UTIL Frieda Buhner,,,
1756,5185625518,bellsofwar3 (17/60),0,182,F A'ja Wilson F Alyssa Thomas F Madina Okot G Rhyne Howard G Sami Whitcomb UTIL Valeriane Ayayi,,,
1756,5185663497,milligolf (57/150),0,182,F A'ja Wilson F Alyssa Thomas F Megan Gustafson G Valeriane Ayayi G Jade Melbourne UTIL Tyasha Harris,,,
1756,5185685835,soonerdallas (9/54),0,182,F A'ja Wilson F Alyssa Thomas F Madina Okot G Rhyne Howard G Sami Whitcomb UTIL Valeriane Ayayi,,,
1756,5185688565,Hey...HereWeGo1 (70/150),0,182,F Angel Reese F NaLyssa Smith F Frieda Buhner G Jackie Young G Natisha Hiedeman UTIL Tyasha Harris,,,
1756,5185726303,Esquibel_29 (3/10),0,182,F Angel Reese F Madina Okot F Frieda Buhner G Rhyne Howard G Jordin Canada UTIL Allisha Gray,,,
1756,5185738356,tiaallen03 (2/3),0,182,F Angel Reese F Dominique Malonga F Madina Okot G Jordin Canada G Allisha Gray UTIL Monique Akoa Makani,,,
1756,5185749389,jwclark311 (105/150),0,182,F A'ja Wilson F Jordan Horston F Makayla Timpson G Rhyne Howard G Allisha Gray UTIL Chelsea Gray,,,
1756,5185754168,kkhint4 (4/12),0,182,F Awa Fam F Madina Okot F Frieda Buhner G Jackie Young G Rhyne Howard UTIL Kelsey Mitchell,,,
1756,5185773136,Wanna_Square_Up1567 (4/150),0,182,F A'ja Wilson F Bridget Carleton F Frieda Buhner G Kahleah Copper G Chelsea Gray UTIL Tyasha Harris,,,
1756,5185773154,Wanna_Square_Up1567 (22/150),0,182,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Allisha Gray G Raven Johnson UTIL Valeriane Ayayi,,,
1756,5185773166,Wanna_Square_Up1567 (34/150),0,182,F A'ja Wilson F Angel Reese F NaLyssa Smith G Carla Leite G Tyasha Harris UTIL Frieda Buhner,,,
1756,5185773266,Wanna_Square_Up1567 (134/150),0,182,F Alyssa Thomas F Jordan Horston F Frieda Buhner G Jordin Canada G Carla Leite UTIL Jackie Young,,,
1756,5185794102,dhub79 (1/2),0,182,F Awa Fam F Megan Gustafson F Madina Okot G Kelsey Mitchell G Jordin Canada UTIL Allisha Gray,,,
1756,5185873428,datyoungreezy (72/150),0,182,F Alyssa Thomas F Jordan Horston F Frieda Buhner G Jordin Canada G Carla Leite UTIL Jackie Young,,,
1756,5185873445,datyoungreezy (89/150),0,182,F A'ja Wilson F Frieda Buhner F Sika Kone G Rhyne Howard G Carla Leite UTIL Kelsey Mitchell,,,
1756,5185944038,Fmajor (4/10),0,182,F Emily Engstler F Monique Billings F Madina Okot G Rhyne Howard G Jordin Canada UTIL Kelsey Mitchell,,,
1756,5185972615,sirjerkins (4/150),0,182,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Allisha Gray G Raven Johnson UTIL Valeriane Ayayi,,,
1756,5185972703,sirjerkins (92/150),0,182,F A'ja Wilson F Frieda Buhner F Sika Kone G Rhyne Howard G Kelsey Mitchell UTIL Carla Leite,,,
1756,5185986741,ataribravo (20/150),0,182,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Allisha Gray G Valeriane Ayayi UTIL Raven Johnson,,,
1756,5186038963,jerrydjefferson (5/5),0,182,F Angel Reese F Madina Okot F Serah Williams G Rhyne Howard G Kelsey Mitchell UTIL Kahleah Copper,,,
1756,5186064652,seth1374 (42/145),0,182,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Allisha Gray G Raven Johnson UTIL Valeriane Ayayi,,,
1756,5186064683,seth1374 (73/145),0,182,F A'ja Wilson F Alyssa Thomas F Frieda Buhner G Rhyne Howard G Teja Oblak UTIL Lexie Hull,,,
1756,5186068580,PokerChump (8/10),0,182,F A'ja Wilson F Alyssa Thomas F Madina Okot G Rhyne Howard G Sami Whitcomb UTIL Valeriane Ayayi,,,
1756,5186074290,marcusaurelius25 (41/150),0,182,F A'ja Wilson F Alyssa Thomas F Megan Gustafson G Valeriane Ayayi G Jade Melbourne UTIL Tyasha Harris,,,
1783,5185434231,niquisition (63/71),0,181.75,F A'ja Wilson F Aliyah Boston F Bridget Carleton G Tyasha Harris G Sami Whitcomb UTIL Carla Leite,,,
